"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum","lnBMAEstimates","lnBMAResidual","lnBMASqResidual","BMAEstimates","BMAResidual","BMASqResidual","MPMEstimates","MPMResidual","MPMSqResidual","lnMPMEstimates","lnMPMResidual","lnMPMSqResidual","MPMlnlnEstimates","MPMlnlnResidual","MPMlnlnSqResidual"
147,104.327731,4.64753720394471,150.959485512509,4.33,3.14,0.37,2.73,3.27,2.42,0.12,0.32,0.23,0.05,0.13,8.46,2.44,3.06,4.48,8.32,11.52,15.5,56.22,74.25,28.71,52.35,475.6212,442.881,137.1768,251.8656,467.7504,647.6544,871.41,2.13534917361813,0.89199803930511,1.49962304642689,2.11866225483312,2.44408465526775,2.7408400239252,4.02927256547839,3.35724549413297,4.30743777768281,8.60390384297648,8.45160939856917,3.59410322823259,6.042389999527,8.53666769891366,9.84788324917702,11.0435915147669,2178.6667,38,5,0.061745609,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,97.18403149,"Coco1",140.227372648728,-35.8996416487284,1288.78427050712,141.037550409228,-36.7098194092278,1347.61084105812,142.138195827815,-37.8104648278147,1429.63125049541,141.456583538854,-37.766013470007,1426.27177341676,145.174749131703,-40.8470181317033,1668.4788902517
148,10.674936,2.36789856378056,12.5950011552,1.61,2.08,0.12,1.3,1.85,0.93,0.02,0.03,0.19,0.02,0.03,3.03,2.1,2.39,2.67,3.72,5.45,6.93,20,20.84,11.89,20.77,60.6,62.9331,42,53.4,74.4,109,138.6,1.10856261952128,0.741937344729377,0.982078472412158,1.31372366828506,1.69561560867515,1.93585981320181,2.99573227355399,2.47569771070269,3.03687421688517,3.32095681655544,3.36283539052019,2.22264564856075,2.9420441749677,3.93556439161328,5.07961040245005,5.79931771948487,2209.598,349,6,0.073562148,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,97.18403149,"Coco1",28.5671535278563,-17.8922175278563,320.13144806413,38.1449151472495,-27.4699791472495,754.59975435032,36.065858699933,-25.390922699933,644.698955553971,28.0010773735134,-26.7091153791861,713.376844338675,28.3410901556109,-17.6661541556109,312.093002649807
149,211.1018015,5.35234048868807,270.0928025504,5.61,1.99,-0.44,4.27,3.61,3.19,-0.4,0.05,0.22,-0.12,0.01,18.29,3.27,4.48,5.7,11.47,17.34,21.15,46.43,54.24,26.11,18.38,849.2047,336.1702,151.8261,264.651,532.5521,805.0962,981.9945,2.90635446240277,1.18478998490916,1.7404661748405,2.43973493114128,2.8530159713524,3.05163990549229,3.83794580203183,3.26231838271104,3.99341864363214,11.1544309081952,8.46116255111097,4.54715974887147,6.67981484930751,9.36357043704409,10.9497206703817,11.7120285645969,2170.4595,339,1,0.057124814,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,97.18403149,"Coco1",134.487578172243,76.6142233277571,5869.73921611545,150.094848764328,61.0069527356721,3721.84828209252,150.733565599453,60.3682359005469,3644.32390574408,133.052331623283,61.35815956389,3764.82374506774,131.310065939802,79.791735560198,6366.72106370856
150,45.615583,3.82024939059924,47.5734185300496,1.17,2.48,0.2,0.86,0.95,0.67,0.02,0.05,0.15,0.03,0.08,3.75,2.09,2.47,2.7,3.62,4.63,5.83,24.6,26.33,14.36,20.43,92.25,76.6125,51.414,66.42,89.052,113.898,143.418,1.32175583998232,0.73716406597672,0.993251773010283,1.28647402583768,1.53255686809814,1.7630170003624,3.20274644293832,2.66444656362008,3.27070897350822,4.23324881493632,3.98774319662284,2.36094959016889,3.18113358295086,4.12025011018417,4.90839105790201,5.64649642675046,2177.4978,278,4,0.057413191,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,97.18403149,"Coco1",33.4818608258987,12.1337221741013,147.227213798277,44.1490989786507,1.46648402134927,2.15057538487274,43.7039803399962,1.91160266000383,3.65422472973372,33.3907690729342,1.2530109893971,1.57003653954995,31.9504575224172,13.6651254775828,186.735654318083
151,86.5608815,4.46084799873393,102.511414124459,2.41,2.1,-0.23,1.83,1.78,1.38,-0.08,0.07,0.19,-0.06,0.05,7.98,2.22,2.87,3.31,5.71,7.94,10.07,50.15,61.12,29.45,25.83,400.197,206.1234,111.333,165.9965,286.3565,398.191,505.0105,2.07693841146172,0.797507195884188,1.19694818938897,1.74221902366792,2.07191327525904,2.30956070673047,3.91501851440794,3.3826939100976,4.11283914485827,8.13125233415765,6.75324127557599,3.12225543726016,4.68607432224489,6.82081973381364,8.11157883288676,9.04197292699889,2193.0674,12,9,0.09948457,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,97.18403149,"Coco1",96.6628682202369,-10.1019867202369,102.050135695843,99.6278265267051,-13.0669450267052,170.745052330935,103.560049468695,-16.9991679686945,288.97171162789,96.3715373900429,-13.898616145204,193.171530751725,98.0137823916073,-11.4529008916073,131.168938832979
152,23.376133,3.15171554458832,27.5473666932816,2.67,2.81,0.63,2.06,2.28,1.5,0.2,0.12,0.23,0.13,0.08,3.91,2.23,3.04,3.43,4.3,6.77,10.52,28.66,32.73,13.38,27.92,112.0606,109.1672,63.9118,98.3038,123.238,194.0282,301.5032,1.36353737399727,0.802001585472027,1.23256026117785,1.45861502269952,1.91250108692418,2.35327820730956,3.35550242240003,2.59376105470008,3.48829208851309,4.57535296148082,4.5396839902753,2.69111826282005,4.13585894213628,4.8943862420173,6.41740203001678,7.89643072520843,2164.8052,319,3,0.028155317,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,97.18403149,"Coco1",45.7440745234975,-22.3679415234975,500.324807998602,55.5410859696853,-32.1649529696853,1034.58419954207,56.4695226992378,-33.0933896992378,1095.17244178562,45.906318494901,-32.5933933988456,1062.32929325191,44.2986765920304,-20.9225435920304,437.75283036041
153,63.1847485,4.14606295082763,77.10939596128,2.52,2.07,0.1,2.02,1.89,1.45,0.04,0.06,0.19,0.03,0.04,6.25,2.62,3.5,4.3,5.86,8.13,11.12,38.89,44.63,19.12,29.68,243.0625,185.5,101.8918,167.227,227.8954,316.1757,432.4568,1.83258146374831,0.963174317773006,1.45861502269952,1.76814960358892,2.09556092355972,2.40874528882244,3.66073714816766,2.95073490762326,3.79840627864118,6.7085990413869,6.21331873970645,3.52592800523268,5.33960619847153,6.47273093737588,7.67129771912359,8.81778335926612,2171.8113,328,2,0.037384452,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,97.18403149,"Coco1",69.9876148358587,-6.80286633585867,46.2789903835591,77.1079144649314,-13.9231659649314,193.854550487023,79.1388777850527,-15.9541292850527,254.534241244177,70.07557625417,-14.0746581536834,198.096002143047,69.5322424250816,-6.34749392508164,40.2906791289483
154,65.977035,4.18930672693074,83.0059556687728,3.05,3.68,1.2,1.28,1.33,1.61,0.45,0.26,0.26,0.28,0.16,4.59,2.17,2.66,3.03,4.29,5.71,11.24,25.52,26.81,9.17,19.33,117.1368,88.7247,55.3784,77.3256,109.4808,145.7192,286.8448,1.52388002407245,0.774727167552368,1.10856261952128,1.45628673293993,1.74221902366792,2.41947884446554,3.23946245847659,2.21593728626837,3.28877495224787,4.93655212920511,4.51321191116684,2.5096995748478,3.59114698880965,4.71758620013641,5.64385312161596,7.83781088572445,2184.7842,359,4,0.038030643,"A","Montane, subalpine grassland","A. herbaceous and grasslands","fourFri, P1","Coconino",0.0666667,45.01674809,"Coco2",41.6092331887559,24.3678018112441,593.789765112072,45.7997132640355,20.1773217359645,407.124312436625,45.9083275868648,20.0687074131352,402.753017234026,39.039076695828,19.8706153555462,394.841354608068,38.7986929785341,27.1783420214659,738.662275035777
155,25.303552,3.2309447811359,25.9582973808672,1,9.91,2.06,0.58,0.56,0.5,0.1,0.09,0.14,0.21,0.17,2.75,2.08,2.24,2.38,2.81,3.48,4.5,13.52,13.82,9.51,16.46,37.18,45.265,28.1216,32.1776,37.9912,47.0496,60.84,1.01160091167848,0.732367893713227,0.867100487683383,1.03318448334565,1.24703229378638,1.50407739677627,2.60417007061482,2.2523438765573,2.62611681833952,2.63438081759976,2.83342657386433,1.9072105494872,2.25807713824058,2.69058810895239,3.24748417656864,3.91687334057302,2206.654,313,9,0.064566395,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,45.01674809,"Coco2",19.3297245870954,5.97382741290458,35.6866139591702,30.5936352425084,-5.29008324250838,27.984980712668,27.1779351506453,-1.87438315064527,3.5133121954229,19.5637673530078,-6.1587588936996,37.9303111107245,18.7312188461246,6.57233315387542,43.1955630855301
156,61.726829,4.12271866622197,58.5345681465056,1.27,2.02,0.06,1.05,1.09,0.73,0.005304,0.01,0.17,0.007244,0.02,5.09,2.07,2.26,2.45,3.32,4.74,5.81,21.58,22.64,13.97,8.8,109.8422,44.792,44.6706,52.871,71.6456,102.2892,125.3798,1.62727783056243,0.727548607277278,0.896088024556636,1.1999647829284,1.55603713570699,1.75958057086382,3.07176695982999,2.63691217326887,3.11971825333498,4.9986182743855,3.53892526334866,2.23485977350467,2.7525735869324,3.68601217315901,4.77978346173321,5.40502146073827,2212.6897,354,6,0.062432174,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,45.01674809,"Coco2",29.4416089869913,32.2852200130087,1042.33543128838,40.9011900112679,20.8256389887321,433.707239288997,39.4727232010447,22.2541057989553,495.245224911097,28.9561701070241,21.34707092916,455.697437254588,27.7807492577976,33.9460797422024,1152.33632986396
157,86.48675,4.45999122301395,105.775618590515,2.66,2.84,0.91,1.49,1.42,1.45,0.34,0.13,0.26,0.23,0.09,4.56,2.09,2.39,2.66,3.68,5.27,9.92,39.48,42.79,17.15,27.73,180.0288,126.4488,82.5132,105.0168,145.2864,208.0596,391.6416,1.51732262352629,0.73716406597672,0.978326122793608,1.30291275218084,1.66203036255327,2.29455292129678,3.67579421456528,2.84199817361195,3.75630443042873,5.57736572118697,5.04132696351538,2.70966340890265,3.59612550212283,4.78923915654966,6.10928159110515,8.43430435311657,2189.2288,321,3,0.041402323,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,45.01674809,"Coco2",65.1015599474625,21.3851900525375,457.326353583147,70.8075602681168,15.6791897318832,245.836990648391,75.5820361113276,10.9047138886724,118.912784993805,65.3699002108454,15.529254639431,241.157749656289,58.4153232284671,28.0714267715329,788.005000989533
158,61.875092,4.12511770775644,76.8812864959136,1.89,5.37,1.74,0.68,0.63,0.92,0.36,0.2,0.23,0.38,0.22,2.72,2.03,2.14,2.28,2.78,3.55,7.29,35.73,38.26,18.11,46.62,97.1856,126.8064,72.5319,81.4644,99.3294,126.8415,260.4717,1.00063188030791,0.708035793053696,0.824175442966349,1.02245092770255,1.26694760348732,1.98650354602057,3.57599067203532,2.89646427189532,3.64440496401211,3.57825027012223,3.84445733647548,2.53192939142715,2.94724369616824,3.65627498007816,4.53059281202817,7.10371815053463,2184.08,187,3,0.034036311,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3",51.6388385112539,10.2362534887461,104.780885485867,58.9061890594436,2.96890294055639,8.81438467044438,64.9480480274241,-3.07295602742411,9.44305874648214,52.885916120581,1.1251209696991,1.26589719645658,44.0949887955375,17.7801032044625,316.132069961337
159,57.0565445,4.04404278489094,74.7016515737776,1.66,2.15,0.1,1.24,1.29,0.95,0.02,0.05,0.18,0.02,0.05,4.43,2.12,2.37,2.8,4.09,5.52,7.4,34.82,37.65,19.39,26.67,154.2526,118.1481,73.8184,97.496,142.4138,192.2064,257.668,1.48839958405704,0.751416088683921,1.02961941718116,1.40854497005471,1.708377860289,2.00148000021012,3.55019193434004,2.96475746925456,3.6283329542459,5.28410419839439,4.88721858520278,2.667671337379,3.65534655031644,5.00060499184347,6.06506930040312,7.10563815348889,2174.9033,296,4,0.033103541,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3",53.3559868877463,3.70055761225368,13.6941266416086,61.2067028156313,-4.15015831563127,17.2238140448034,64.4213680644631,-7.36482356446311,54.2406261356711,53.4391033304644,-4.6475490223411,21.5997119150636,49.7228991673008,7.3336453326992,53.7823538658207
160,131.5339915,4.8792653087092,140.303414812923,2.4,1.91,0.17,1.99,2.01,1.38,0.06,0.01,0.21,0.04,0.01,5.95,2.31,2.9,3.33,4.63,7.22,9.85,39.97,45.71,19.49,25.73,237.8215,153.0935,92.3307,133.1001,185.0611,288.5834,393.7045,1.78339121955754,0.837247524533702,1.20297230399235,1.53255686809814,1.97685495290473,2.287471455184,3.68812917272323,2.96990151351947,3.82231709234365,6.57737718322862,5.79184409486118,3.08787702002306,4.43671724833228,5.65226769409011,7.29089642205036,8.43649020563577,2186.292,263,4,0.048219061,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3",68.5725454743671,62.9614460256329,3964.14368563868,75.7093573676401,55.8246341323599,3116.38977601184,78.5421680242326,52.9918234757675,2808.1333552869,68.3088965113908,55.6386213090722,3095.65618117434,65.187423743867,66.346567756133,4401.86705301915
161,169.7858455,5.13453791056752,229.655851619344,4.65,2.53,0.51,3.41,4.17,2.63,0.29,0.16,0.28,0.11,0.06,11.37,2.26,3.01,3.84,5.82,10.69,16.21,54.13,66.9,27.93,23.67,615.4581,269.1279,122.3338,207.8592,315.0366,578.6497,877.4473,2.43097830776244,0.815364813284194,1.34547236659964,1.76130026174335,2.36930872503695,2.78562833574758,3.99138856080889,3.32970137995709,4.20319896713418,9.70297900917757,7.69212203883065,3.25443778862861,5.37030301293025,7.03003371687209,9.45683174213718,11.118525073968,2188.9866,145,2,0.080602054,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3",125.39801357127,44.3878319287299,1970.27962333317,124.185493114872,45.6003523851283,2079.39213764788,124.259708834127,45.526136665873,2072.62911971975,124.837907193357,45.617147527938,2080.92414858569,123.292697810921,46.4931476890788,2161.61278203849
162,292.07811,5.67702126649654,372.978568098083,5.29,1.9,-0.27,4.67,6.24,3.03,-0.23,0.02,0.24,-0.07,0.006647,6.7,2.45,3.14,4.42,9.35,15.33,19.01,54.24,63.01,30.38,54.33,363.408,364.011,132.888,239.7408,507.144,831.4992,1031.1024,1.90210752639692,0.896088024556636,1.48613969608961,2.2353763433006,2.72981169288372,2.94496515650034,3.99341864363214,3.41378449716763,4.14329344395396,7.59591165810648,7.59906519437963,3.57845462359996,5.93477796940604,8.92679356487084,10.9012809079669,11.7604787608155,2183.497,325,0,0.028215596,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3",164.078373968898,127.999736031102,16383.9324240317,162.667144837974,129.410965162026,16747.1979041671,164.522467248818,127.555642751182,16270.4419976671,164.097340341328,128.535997531335,16521.5026613754,158.921081277076,133.157028722924,17730.7942983177
163,130.323177,4.87001734244968,216.908311005709,5.4,1.73,0.51,2.92,2.77,3.01,0.57,-0.14,0.34,0.18,-0.04,3.11,2.22,2.81,3.1,4.16,9.34,17.01,57.47,67.16,26.99,65.47,178.7317,203.6117,127.5834,178.157,239.0752,536.7698,977.5647,1.13462272619114,0.797507195884188,1.1314021114911,1.42551507427317,2.23430625224075,2.83380140640777,4.05126307251965,3.29546642702991,4.20707783220934,4.59665515185975,4.74452934033476,3.23091145275431,4.58360759445466,5.77513657972301,9.05176241240273,11.4804749926341,2193.1792,256,10,0.028390921,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3",126.01277634236,4.31040065764043,18.579553829387,115.608481496193,14.7146955038069,216.522263769756,114.900793263741,15.422383736259,237.849920108427,125.233648948103,16.554972805555,274.067124592669,116.838567414965,13.4846095850352,181.834695660824
167,115.1756405,4.74645827190919,158.151930894414,5.51,2.02,0.02,4.46,4.64,3.16,-0.007938,0.09,0.26,-0.002506,0.02,14.3,2.45,3.33,4.31,8.03,14.25,19.37,61.27,98.42,33.21,40.43,876.161,578.149,150.1115,264.0737,491.9981,873.0975,1186.7999,2.66025953726586,0.896088024556636,1.46093790411566,2.08318452795867,2.65675690671466,2.9637254774189,4.11529032673756,3.50285103538866,4.58924403543783,10.9477403403215,9.84182191933958,3.68766237936329,6.01218362477141,8.57290913671767,10.933325998696,12.1965907883277,2120.035,316,22,0.024893682,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",171.28603404915,-56.1103935491503,3148.37626424052,182.799317102858,-67.6236766028577,4572.96163728789,171.500024296707,-56.3243837967068,3172.43621007873,171.574248231941,-68.489689589276,4690.83758003537,186.446822508697,-71.2711820086968,5079.58138491679
168,106.798781,4.67094651260328,158.021082826858,4.55,2.08,0.37,3.78,4.36,2.6,0.26,0.08,0.28,0.1,0.03,4.55,2.3,3.09,3.7,5.95,9.94,16.09,47.71,61.17,22.82,52.6,217.0805,239.33,109.733,176.527,283.8745,474.2374,767.6539,1.51512723296286,0.832909122935104,1.30833281965018,1.78339121955754,2.29656702066848,2.77819796100429,3.86514101952802,3.12763734443393,4.11365687325447,5.85618041792873,6.00401910952454,3.21931121659557,5.05689084842466,6.89305855657793,8.876555395681,10.7381268994468,2119.146,324,13,0.052143596,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",102.293405474742,4.50537552525816,20.2984086235952,114.919641437957,-8.12086043795743,65.9483742527822,115.33157862691,-8.53279762691049,72.8086353418093,103.00847430529,-8.007160464846,64.1146187098,106.223636008527,0.57514499147284,0.330791761216293
169,204.4299665,5.32022545472663,266.102286351061,5.29,2.57,0.44,3.84,4.23,3,0.26,0.23,0.28,0.08,0.07,12.39,2.16,3.02,3.77,7.02,12.06,17.84,53.05,67.9,26.88,26.67,657.2895,330.4413,114.588,199.9985,372.411,639.783,946.412,2.51688969564105,0.770108221696074,1.32707500145992,1.94876321803772,2.48989419129904,2.88144312715186,3.97123486505999,3.29138251565495,4.21803603456465,9.99516011083997,8.26430632553232,3.0582806198688,5.27012651434717,7.7389964352179,9.8879546227971,11.442887408233,2114.7437,310,24,0.090974021,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",116.883621636175,87.5463448638253,7664.36249901584,134.513672129947,69.9162943700533,4888.28821843995,133.912287450665,70.5176790493354,4972.74305850508,115.656346678142,69.452051966691,4823.58752238396,133.035486929609,71.394479570391,5097.17171312697
170,87.376328,4.47022439929398,118.755467003235,4.12,2.03,0.4,3.22,2.96,2.35,0.27,0.02,0.28,0.11,0.01,5.93,2.15,2.67,3.07,5.05,9.5,14.19,51.07,60.4,24.9,40.55,302.8451,240.4615,109.8005,156.7849,257.9035,485.165,724.6833,1.78002421300963,0.765467842139571,1.12167756159911,1.61938824328727,2.2512917986065,2.65253749117195,3.93319724065955,3.21486780347066,4.10098910494077,7.00118632291668,6.59060333893386,3.01073600451698,4.41177909019134,6.369373370054,8.85477469019855,10.4329531410235,2114.979,324,12,0.104753114,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",105.161092148154,-17.7847641481543,316.297835805473,109.958700241918,-22.5823722419179,509.963536072545,111.646912442936,-24.2705844429364,589.061269201705,103.351680961247,-22.253157001428,495.202996530195,106.136670065521,-18.7603420655205,351.95043441534
171,140.306219,4.94382731256936,184.654612214101,5.48,2.8,0.93,2.84,2.74,2.98,0.72,0.3,0.31,0.24,0.1,7.1,2.42,3.06,3.92,6.02,8.94,19.09,51.61,66.09,19.57,40.3,366.431,286.13,124.8962,202.3112,310.6922,461.3934,985.2349,1.96009478404727,0.883767540168595,1.36609165380237,1.79508725932073,2.19053558918542,2.94916463773766,3.94371545216064,2.97399778140798,4.19101744948236,7.73005608754668,7.24519923429953,3.48532770428088,5.38747676416809,7.07931336255985,8.63884905157835,11.6306661528117,2107.5696,320,10,0.10077249,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",107.385628358049,32.9205906419506,1083.76528821488,118.140362125695,22.1658568743053,491.325210972186,117.441666962704,22.8645520372962,522.787739866225,107.910001047333,24.490989797887,599.808581280181,115.824932423184,24.4812865768165,599.333392456214
172,77.986338,4.35653365750221,88.40991088664,2.36,2.4,-0.42,1.77,2.27,1.34,-0.13,0.09,0.17,-0.09,0.06,10.27,2.46,3.32,4.53,6.77,8.74,10.69,35.01,43.39,19.36,8.25,359.5527,84.7275,86.1246,158.5953,237.0177,305.9874,374.2569,2.32922702394047,0.900161349944271,1.51072193949494,1.91250108692418,2.16791018966744,2.36930872503695,3.55563373496657,2.96320908184843,3.77022899981026,8.28187818271852,4.91516561252317,3.2006440627749,5.37157389222235,6.80015338282787,7.70829460475935,8.42439403129204,2093.6482,359,6,0.044296768,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",60.574178074248,17.412159925752,303.183313279965,69.8833845982681,8.10295340173187,65.657853830638,68.6057775633553,9.3805604366447,87.9949141055438,60.1433587962784,8.2107665186094,67.4166868231175,63.9269286574896,14.0594093425104,197.666991060269
173,111.2713815,4.71197209583802,168.91295993696,5.69,2.12,0.06,3.95,4.07,3.25,0.08,0.19,0.23,0.02,0.06,10.81,2.65,4.13,5.87,10.53,14.69,22.16,36.68,41.81,19.03,28.54,396.5108,308.5174,97.202,215.3116,386.2404,538.8292,812.8288,2.38047163165112,0.974559639998131,1.76985463384001,2.35422832614588,2.68716699018579,3.09828886187908,3.60223164738826,2.94601668130806,3.73313554536847,8.57501024724363,7.97769031894672,3.51058957746858,6.37542637329523,8.4804757816206,9.67979797386431,11.1607541910114,2084.329,347,4,0.041077471,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",92.2341787810206,19.0372027189794,362.415087363518,104.075508599008,7.19587290099187,51.7805868072292,104.510882602926,6.76049889707379,45.7043453373359,93.3235099726834,7.89169449055001,62.2788419321812,95.3441568890574,15.9272246109426,253.676483807417
174,133.3625685,4.89307149815509,162.3355704448,3.61,2.66,-0.05,2.8,3.04,2.04,0.04,0.17,0.17,0.01,0.08,9.43,2.87,6.93,8.28,9.6,12.83,16.82,39.7,47.67,21,35.91,374.371,338.6313,113.939,328.716,381.12,509.351,667.754,2.24389609664537,1.05431202977153,2.11384296839717,2.26176309847379,2.55178617862755,2.8225686545448,3.68135118769314,3.04452243772342,3.86430226921673,8.26056956044543,8.03542739413058,3.88129284299859,7.78179832230572,8.32634426884702,9.39402107942946,10.3908664687539,2075.419,14,2,0.033745835,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",87.6080505213114,45.7545179786886,2093.47591546214,98.2954127321157,35.0671557678844,1229.70541364907,98.4420605830213,34.9205079169787,1219.44187317977,89.1752675139237,34.8112871173843,1211.82571076897,92.461619743839,40.900948756161,1672.88760915411
175,179.4723615,5.19002122114262,274.08121958288,4.91,2.1,-0.17,4.03,3.93,2.82,-0.11,0.12,0.17,-0.04,0.04,17.48,5.48,7.53,9.22,12.41,17.55,22.39,44.37,52.2,23.59,21.27,775.5876,371.7996,243.1476,409.0914,550.6317,778.6935,993.4443,2.86105737022739,1.70110510095992,2.2213750375685,2.51850259921652,2.86505394991188,3.10861443061066,3.79256356539082,3.16082289341958,3.95508249488859,10.8507419408173,8.74710391503613,6.45154922680108,8.42470603255096,9.55158119713063,10.8658992233148,11.7896178283821,2097.6672,0,0,0.040280082,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5",129.470876327363,50.0014851726368,2500.14851946942,145.289083551644,34.1832779483558,1168.49649129455,146.295581009065,33.1767804909349,1100.69876374368,131.750414534745,34.283365833466,1175.34917287126,127.161387761487,52.3109737385135,2736.43797347145
176,17.2726395,2.84912371777026,15.743751444,1.65,3.1,0.49,1.14,1.08,0.92,0.07,0.1,0.18,0.07,0.11,5.02,2.09,2.67,3.05,4.17,5.46,7.18,12.29,12.49,6.55,7.24,61.6958,36.3448,25.6861,37.4845,51.2493,67.1034,88.2422,1.61342993370364,0.73716406597672,1.11514159061932,1.42791603581071,1.69744878975681,1.97129938306013,2.50878592357794,1.87946504964716,2.52492832413749,4.04775030635498,3.19398011179644,1.84938683208988,2.79765152534207,3.58233565069313,4.25853562973631,4.94556814337915,2101.124,189,3,0.048712284,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5",22.0204430122002,-4.74780351220024,22.5416381904609,24.2734548741906,-7.00081537419058,49.0114159035031,18.9160652963397,-1.64342579633974,2.7008483480749,21.898753197805,-6.5097473855309,42.3768110234259,23.0594276297188,-5.78678812971882,33.4869168582546
178,79.5430995,4.37629900683525,117.203482972,6.23,1.65,-0.14,5.51,6.79,3.58,-0.16,-0.13,0.28,-0.04,-0.03,20.12,2.24,2.88,3.44,8.02,15.01,20.43,24.62,26.88,14.15,3.9,495.3544,78.468,55.1488,84.6928,197.4524,369.5462,502.9866,3.00171434523154,0.806475865866949,1.23547147138531,2.08193842187842,2.70871664564537,3.01700440882953,3.20355912075631,2.64971462408925,3.29138251565495,9.61616936857154,4.08526284307091,2.5835931157679,3.95790590059062,6.66961282026161,8.67753391570166,9.66515199126783,2105.9336,162,2,0.0469114,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5",63.8170723580445,15.7260271419555,247.307929669521,72.1022435140951,7.44085598590493,55.3663378029773,76.5296892709471,3.01341022905287,9.08064120856045,64.2485479128198,7.70726161967569,59.4018816741259,64.1576015222867,15.3854979777133,236.71354802222
179,72.1299495,4.27846934639056,83.19697985296,2.7,2.46,0.41,1.89,1.95,1.53,0.14,0.13,0.2,0.09,0.08,7.29,2.59,3.48,4.1,5.74,7.86,11.63,42.53,51.28,19.39,24.95,310.0437,181.8855,110.1527,174.373,244.1222,334.2858,494.6239,1.98650354602057,0.951657875711446,1.41098697371026,1.74745921033147,2.06178660644112,2.45358796653057,3.75020970926554,2.96475746925456,3.93730081261241,7.44980488577676,6.39033125489612,3.56891660539209,5.29149704845543,6.55333849713059,7.73213214990912,9.20146941462005,2110.1675,0,0,0.044287064,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5",79.3095875144949,-7.17963801449487,51.5472020191798,84.5301765902761,-12.4002270902761,153.765631890416,86.6501119883297,-14.5201624883297,210.835118687497,80.5361606118288,-12.7267990322805,161.971413608056,78.4249540391446,-6.29500453914459,39.6270821478509
