"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_MAD_median","Elev_MAD_mode","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum"
72,27.749814946871,3.35863133059207,0,4.398664,2.238739,3.27,3.258888,-0.033594,0.172667,0.220167,-0.013317,0.068449,13.048888,2.9177,5.23,8.8,12.99,17.083,18.559849,22.536066,9.626915,8.965889,242.185390897912,116.994881381432,54.1520714273,97.06801027,163.3266712,241.09243851,317.057900467,2.64254324674008,1.36550474691233,1.82937633279936,2.28238238567653,2.63834278867739,2.89497227040284,2.97347894474047,2.36338993386417,3.15853396806997,7.85754670474775,6.07565129942378,4.06029961388699,5.43961200758544,6.78661596765568,7.84505673114008,8.60813909165037,2722.4558,335,13,0.173478206,"F","Mixed conifer with aspen","F. mixed conifer","fourFri, P2","Apache",0.2,53706,"ASP3_31"
73,192.661286219245,5.26611068579742,348.811593916848,6.393792,2.521554,4.57,4.905555,-0.336718,0.309442,0.189073,-0.092801,0.085284,18.735555,3.9572,9.8,16.27,21.24,27.219999,56.007213,86.004384,29.543918,48.436599,1049.32621955822,907.486564577445,221.6317432836,548.8706874,911.23735551,1189.59320412,1524.51628185279,2.98242183134416,1.60084106520858,2.37954613413017,2.84897089215859,3.10189246938238,3.34003091098881,4.0431778036882,3.41916558232814,4.46595850818961,12.0584617497258,11.6335060563609,6.47248506208391,9.62092811236719,11.5188958745294,12.5415027816344,13.5043388429424,2343.755,258,15,0.013038469,"F","Mixed conifer with aspen","F. mixed conifer","fourFri, P2","Apache",0.2,105021,"ASP3_33"
74,43.392593456193,3.79307264147346,67.8730617808,3.530406,2.910939,2.12,2.087142,0.238592,0.242007,0.209147,0.120681,0.122409,7.887143,3.16,5.267,7.39,9.71,14.55,41.883552,58.435238,18.263125,37.247317,330.341563971936,293.774915545331,132.35202432,220.600668384,309.51944928,406.68928992,609.4056816,2.1846056255462,1.42551507427317,1.83529777124254,2.12704052047911,2.37117788445966,2.74406063862524,3.75848834915274,2.95819264658319,4.0848872827991,8.21081479110894,7.96086328017473,5.35778179819733,6.89794529044108,7.99445701439654,8.91204445251028,10.3135199396416,2366.7773,168,1,0.049503435,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,44857,"ASP3_23"
75,26.82036452886,3.32576828953167,38.51971186632,3.483917,2.328439,2.4,2.294445,0.136614,0.167847,0.211268,0.068877,0.084624,7.795555,2.9116,4.9,7.438,9.772,14.483999,18.644916,21.204188,8.496797,14.204416,145.34746814838,110.73130617088,54.2865374256,91.3600884,138.680885208,182.198119152,270.052944699084,2.17424648023493,1.36394649745598,1.77495235091167,2.13274531370215,2.37695017494935,2.7398071681326,2.97781857710411,2.25095458386126,3.10028091973496,6.47451156004679,5.91739858976518,4.0615852183005,5.28548608401939,6.35092861537398,7.07812638781504,8.15864868294826,2349.278,227,8,0.063200644,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,54410,"ASP3_21"
76,135.382846050109,4.91546597540467,231.04829896928,3.569361,3.614338,1.965,2.084285,-0.334605,0.306443,0.14154,-0.171428,0.157001,15.634286,3.5354,8.69,12.62,15.22,17.823,45.785671,66.14002,26.640578,22.307581,715.826275115906,348.763101322166,161.8706612534,397.87748099,577.81516802,696.85791262,816.038014233,2.81146598699834,1.51191328254405,2.27109442590267,2.61153930072137,2.78624504868727,2.93507952634204,3.84557698082873,3.31928491040296,4.20678028943686,10.8117088819837,8.85268413820389,5.81417891636059,8.73366844553976,10.0428754193836,10.7147198221798,11.2870742634026,2321.4365,326,7,0.029604312,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.2,105021,"ASP3_33"
77,61.864089056823,4.14097507947365,104.6084818168,3.367625,2.614247,2.15,2.029365,-0.250523,0.187741,0.167345,-0.132361,0.099191,12.780635,3.452,6.294,10.002,12.73,15.216001,36.907731,52.722646,21.499822,20.559796,471.704238589185,262.76724835046,127.405487412,232.297258914,369.151125462,469.83541563,561.588071803731,2.62326434580102,1.4933534334133,1.98705209238649,2.39807707445327,2.61958321977988,2.78599847081719,3.6351550754553,3.11350739806797,3.98383462584039,9.5359727008995,8.05559959610041,5.42857131292096,7.22324249883283,8.7173820485318,9.52259123696038,10.1275364814018,2477.747,207,2,0.051151833,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,44857,"ASP3_23"
78,100.553110498466,4.62058191777361,151.629836536104,4.062928,2.518326,2.775001,2.94,-0.184671,0.223158,0.187413,-0.08008,0.09677,11.770794,3.1253,6.15,10.448999,13.79,17.280001,45.329422,66.755275,24.165162,39.724207,533.563288501068,467.585457410358,141.6680425766,278.7759453,473.647085148578,625.09272938,783.292457489422,2.54716084508883,1.41713874441487,1.96711235670592,2.4379023025978,2.69395127672271,2.9058076207306,3.83577722363306,3.22546057772002,4.21590231650749,9.77034155452167,9.44187359586283,5.43582851855451,7.5454047741797,9.35125012574722,10.3333969488302,11.1460306878578,2503.0327,290,6,0.054254024,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.2,105021,"ASP3_33"
79,88.9235165287475,4.4989594926844,152.74937512112,3.599291,2.604544,2.65,2.612857,0.051979,0.182904,0.125655,0.02538,0.089307,15.882857,8.6916,11.722,14.336,16.892,21.25,34.40048,43.188319,15.851319,22.354358,546.37790457136,355.051071440806,298.995211968,403.24242656,493.16528128,581.09290816,731.0102,2.82629872840055,2.27125953095114,2.54333277825661,2.73020300574334,2.8843536855706,3.10234200861225,3.56672537936984,2.82442893266649,3.78846047813849,10.0806314042669,8.90505569575622,8.10095901217905,9.07136956839105,9.73788435141659,10.2876974934036,11.0652019776025,2501.4348,64,3,0.041211575,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,88551,"ASP3_32"
80,7.63105265249155,2.15536647361186,0,3.454497,2.050283,2.865,2.85,0.091026,0.062729,0.231935,0.045835,0.031586,8.01,2.1911,4.08,6.36,9.47,13.368999,14.461042,16.78743,6.999088,9.191566,115.83294642,73.62444366,31.6855891262,59.00105136,91.97222712,136.94606774,193.329656036958,2.19833507162025,1.16036568494359,1.62531126159039,1.99605993274078,2.34851402488245,2.6650730386528,2.73832344062928,2.07932753518134,2.87849202806037,6.01975245697517,5.10356790212467,3.17745655478289,4.45062792593172,5.465857702725,6.43099100498222,7.29783197273208,2472.0918,115,6,0.09999239,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.2,54410,"ASP3_21"
81,20.3435555884064,3.06074984813369,0,6.606444,2.070147,5.115,5.635,-0.050667,0.149272,0.229039,-0.013339,0.039299,20.069524,3.1303,7.733,12.208,19.368,25.385,11.588483,13.159503,5.991569,4.848238,232.575337692092,97.301828898712,36.2754283349,89.613739039,141.472200464,224.445738744,294.173640955,3.04782763619878,1.41835004356002,2.1671089534316,2.58082270661783,3.01396504181505,3.27279566685763,2.53278234834213,1.94470499457687,2.65038598877954,7.71948403775359,5.38289157933125,3.59237195409911,5.48881530418573,6.53666219552219,7.6337174564294,8.28927909474761,2512.6968,328,7,0.18799232,"F","Mixed conifer with aspen","F. mixed conifer","fourFri, P2","Apache",0.1,53706,"ASP3_31"
82,118.001064620657,4.77913243946359,222.441731919784,6.351572,2.29319,5.02,4.603491,0.076273,0.260202,0.197453,0.02097,0.071537,16.073492,5.0372,10.478001,14.65,19.806,27.197001,44.445881,62.810673,21.401785,39.546784,714.400512686452,635.654916249728,223.8827917732,465.703985563881,651.13215665,880.295119086,1208.79467000288,2.83752708530491,1.79794032830314,2.44043224680936,2.75047091698616,3.0352414066487,3.33921562477104,3.8165221894539,3.10914064318611,4.15592046476085,10.8294850842427,10.5058205098905,6.86187915828295,9.31396382180676,10.4972332861253,11.584066178824,12.7441905273098,2429.4778,119,16,0.057385129,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,105021,"ASP3_33"
