"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_MAD_median","Elev_MAD_mode","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum"
157,86.48675,4.47148735332568,105.775618590515,2.66,2.84,1.49,1.42,0.34,0.13,0.26,0.23,0.09,4.56,2.09,2.66,3.68,5.27,9.92,39.48,42.79,17.15,27.73,180.0288,126.4488,82.5132,105.0168,145.2864,208.0596,391.6416,1.71559810826249,1.12817109090965,1.29746314741327,1.54329810992956,1.83577635464483,2.39059597031676,3.70080802497921,2.89867056071086,3.77940548081331,6.34909924669698,5.76087872495911,4.175144626788,4.80166202806183,5.71145003016255,6.79385586533667,8.84713675143122,2189.2288,321,3,0.041402323,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,45.01674809,"Coco2"
158,61.875092,4.14115009163951,76.8812864959136,1.89,5.37,0.68,0.63,0.36,0.2,0.23,0.38,0.22,2.72,2.03,2.28,2.78,3.55,7.29,35.73,38.26,18.11,46.62,97.1856,126.8064,72.5319,81.4644,99.3294,126.8415,260.4717,1.31372366828506,1.10856261952128,1.18784342239605,1.3297240096315,1.51512723296286,2.1150499691472,3.60359385983158,2.95021175825218,3.67020618884832,4.73412654454744,5.07524669386832,3.99480944894568,4.28050526338774,4.79178527637868,5.45990319356856,7.62178108205583,2184.08,187,3,0.034036311,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3"
159,57.0565445,4.06141744080742,74.7016515737776,1.66,2.15,1.24,1.29,0.02,0.05,0.18,0.02,0.05,4.43,2.12,2.8,4.09,5.52,7.4,34.82,37.65,19.39,26.67,154.2526,118.1481,73.8184,97.496,142.4138,192.2064,257.668,1.69193913394584,1.13783300182139,1.33500106673234,1.62727783056243,1.87487437593856,2.12823170584927,3.57850639663257,3.01504458458636,3.65454677503343,6.05461501353817,5.61782806257813,4.07174267531748,4.77730985681298,5.82322412576602,6.70924994717863,7.61589077289784,2174.9033,296,4,0.033103541,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3"
160,131.5339915,4.88683915214826,140.303414812923,2.4,1.91,1.99,2.01,0.06,0.01,0.21,0.04,0.01,5.95,2.31,3.33,4.63,7.22,9.85,39.97,45.71,19.49,25.73,237.8215,153.0935,92.3307,133.1001,185.0611,288.5834,393.7045,1.9387416595767,1.19694818938897,1.4655675420144,1.7281094421516,2.10657020906809,2.38416507998647,3.71284009155878,3.01993696225081,3.84395827451402,7.19823776085158,6.37029123047938,4.44407722508206,5.44141792687831,6.41619401942173,7.82135832791136,8.8520236938682,2186.292,263,4,0.048219061,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3"
161,169.7858455,5.14041040614055,229.655851619344,4.65,2.53,3.41,4.17,0.29,0.16,0.28,0.11,0.06,11.37,2.26,3.84,5.82,10.69,16.21,54.13,66.9,27.93,23.67,615.4581,269.1279,122.3338,207.8592,315.0366,578.6497,877.4473,2.5152741864044,1.18172719537862,1.57691472072854,1.91985947185537,2.45873377548398,2.84549061022345,4.00969403260159,3.36487911898804,4.21803603456465,10.0854798955825,8.06293257393993,4.73836448347265,6.32294554562683,7.69804906773212,9.85877014731409,11.4095467196368,2188.9866,145,2,0.080602054,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3"
162,292.07811,5.68043916051978,372.978568098083,5.29,1.9,4.67,6.24,-0.23,0.02,0.24,-0.07,0.006647,6.7,2.45,4.42,9.35,15.33,19.01,54.24,63.01,30.38,54.33,363.408,364.011,132.888,239.7408,507.144,831.4992,1031.1024,2.04122032885964,1.23837423104327,1.69009581545155,2.33698651971138,2.79300390698237,2.99623214859564,4.01168732854109,3.44617074730489,4.15903932115391,8.18873772804669,8.19206068852727,4.9679702106681,6.78013596686733,9.37525920809748,11.204658382207,12.0199465438886,2183.497,325,0,0.028215596,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3"
163,130.323177,4.8776612851522,216.908311005709,5.4,1.73,2.92,2.77,0.57,-0.14,0.34,0.18,-0.04,3.11,2.22,3.1,4.16,9.34,17.01,57.47,67.16,26.99,65.47,178.7317,203.6117,127.5834,178.157,239.0752,536.7698,977.5647,1.41342302850814,1.16938135955632,1.41098697371026,1.64093657949347,2.33601986908028,2.89092715918786,4.06851380218758,3.33184730352736,4.22185788252106,5.75053109981515,5.93178410980489,4.75764420137575,5.74061997724708,6.67617312218366,9.50412907953755,11.7617770482748,2193.1792,256,10,0.028390921,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3"
167,115.1756405,4.75510318819019,158.151930894414,5.51,2.02,4.46,4.64,-0.007938,0.09,0.26,-0.002506,0.02,14.3,2.45,4.31,8.03,14.25,19.37,61.27,98.42,33.21,40.43,876.161,578.149,150.1115,264.0737,491.9981,873.0975,1186.7999,2.72785282839839,1.23837423104327,1.66959183525385,2.20055236742889,2.72457950305342,3.01406323023871,4.13147976888436,3.53251799898951,4.59935330066653,11.2700687730219,10.1585382707937,5.11631808186299,6.89788488964578,9.09153758640306,11.2565450955822,12.4525412578695,2120.035,316,22,0.024893682,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4"
168,106.798781,4.68026635043322,158.021082826858,4.55,2.08,3.78,4.36,0.26,0.08,0.28,0.1,0.03,4.55,2.3,3.7,5.95,9.94,16.09,47.71,61.17,22.82,52.6,217.0805,239.33,109.733,176.527,283.8745,474.2374,767.6539,1.71379792775834,1.19392246847243,1.54756250871601,1.9387416595767,2.39242579699384,2.8384934971275,3.88588434781845,3.17052556392715,4.12987256828125,6.65962054279984,6.82357054213811,4.6394446327458,6.01364892989021,7.53372586941267,9.29668995785543,11.0300574518722,2119.146,324,13,0.052143596,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4"
169,204.4299665,5.32510518023183,266.102286351061,5.29,2.57,3.84,4.23,0.26,0.23,0.28,0.08,0.07,12.39,2.16,3.77,7.02,12.06,17.84,53.05,67.9,26.88,26.67,657.2895,330.4413,114.588,199.9985,372.411,639.783,946.412,2.59450815970308,1.15057202759882,1.56234630490025,2.08193842187842,2.56955412384829,2.93598226914822,3.98990954408522,3.32790958589232,4.23265617801961,10.3518528686063,8.61467203857136,4.59067831407401,6.23362043308778,8.30674597965043,10.2522885227858,11.7143036769394,2114.7437,310,24,0.090974021,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4"
170,87.376328,4.48160415097795,118.755467003235,4.12,2.03,3.22,2.96,0.27,0.02,0.28,0.11,0.01,5.93,2.15,3.07,5.05,9.5,14.19,51.07,60.4,24.9,40.55,302.8451,240.4615,109.8005,156.7849,257.9035,485.165,724.6833,1.93585981320181,1.14740245283754,1.4036429994545,1.80005827204275,2.35137525716348,2.72063731660768,3.95258896717481,3.25424296870549,4.1174098351531,7.65165813965857,7.21475113940893,4.53521027599498,5.54802383349603,7.11489046634792,9.29401989915219,10.7535610413076,2114.979,324,12,0.104753114,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4"
171,140.306219,4.9509293014608,184.654612214101,5.48,2.8,2.84,2.74,0.72,0.3,0.31,0.24,0.1,7.1,2.42,3.92,6.02,8.94,19.09,51.61,66.09,19.57,40.3,366.431,286.13,124.8962,202.3112,310.6922,461.3934,985.2349,2.09186406167839,1.22964055107451,1.59330853050422,1.94876321803772,2.29656702066848,3.00022217882684,3.96290621574272,3.02383370366487,4.2060350015748,8.28986109251411,7.78353854212776,4.87295018298249,6.31413227913105,7.72276586977246,9.10107972107686,11.889599121082,2107.5696,320,10,0.10077249,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4"
172,77.986338,4.36927490080288,88.40991088664,2.36,2.4,1.77,2.27,-0.13,0.09,0.17,-0.09,0.06,10.27,2.46,4.53,6.77,8.74,10.69,35.01,43.39,19.36,8.25,359.5527,84.7275,86.1246,158.5953,237.0177,305.9874,374.2569,2.42214432805168,1.24126858906963,1.71018781553424,2.05027016437956,2.27624111765444,2.45873377548398,3.58379667766078,3.01357219168232,3.79301421884594,8.68047279568654,5.38835931737486,4.44845424559244,6.12896541148757,7.34775140341048,8.15758535500487,8.81160193583183,2093.6482,359,6,0.044296768,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4"
173,111.2713815,4.72091898955219,168.91295993696,5.69,2.12,3.95,4.07,0.08,0.19,0.23,0.02,0.06,10.81,2.65,5.87,10.53,14.69,22.16,36.68,41.81,19.03,28.54,396.5108,308.5174,97.202,215.3116,386.2404,538.8292,812.8288,2.46894663020927,1.2947271675944,1.92716410623426,2.44495233428097,2.75302356674494,3.14242665270479,3.62912944970816,2.99723114967773,3.75677172015685,8.96012692545019,8.35922439265098,4.69873249325407,6.99392801235525,8.87304851947177,9.99107890181467,11.4042731088788,2084.329,347,4,0.041077471,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4"
174,133.3625685,4.90054188111392,162.3355704448,3.61,2.66,2.8,3.04,0.04,0.17,0.17,0.01,0.08,9.43,2.87,8.28,9.6,12.83,16.82,39.7,47.67,21,35.91,374.371,338.6313,113.939,328.716,381.12,509.351,667.754,2.34468626901268,1.35325450704169,2.22786154679811,2.36085400111802,2.62684014567667,2.88032142204266,3.70622809244855,3.09104245335832,3.88506282384536,8.68994211819317,8.46075940968048,5.01546987023053,8.25696305082903,8.74986342111317,9.7356687422785,10.6751281696559,2075.419,14,2,0.033745835,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4"
175,179.4723615,5.19557764416493,274.08121958288,4.91,2.1,4.03,3.93,-0.11,0.12,0.17,-0.04,0.04,17.48,5.48,9.22,12.41,17.55,22.39,44.37,52.2,23.59,21.27,775.5876,371.7996,243.1476,409.0914,550.6317,778.6935,993.4443,2.91668906621354,1.86872051036418,2.32434658477556,2.59600069729359,2.92046978905344,3.15230858059609,3.81485109367587,3.2023398562281,3.9740583963476,11.1267344741572,9.05118758154934,7.12889048273734,8.86703611101282,9.90335609925377,11.1411573688179,12.0255878362908,2097.6672,0,0,0.040280082,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5"
176,17.2726395,2.90540483176658,15.743751444,1.65,3.1,1.14,1.08,0.07,0.1,0.18,0.07,0.11,5.02,2.09,3.05,4.17,5.46,7.18,12.29,12.49,6.55,7.24,61.6958,36.3448,25.6861,37.4845,51.2493,67.1034,88.2422,1.79508725932073,1.12817109090965,1.39871688111845,1.64287268852034,1.86562931779451,2.10169215061466,2.58701187272515,2.02154756326093,2.60194867021966,4.64391205244038,3.78583964727631,2.91859200664856,3.61849717803452,4.25013115057801,4.82640519523853,5.43710254645338,2101.124,189,3,0.048712284,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5"
178,79.5430995,4.38879243866593,117.203482972,6.23,1.65,5.51,6.79,-0.16,-0.13,0.28,-0.04,-0.03,20.12,2.24,3.44,8.02,15.01,20.43,24.62,26.88,14.15,3.9,495.3544,78.468,55.1488,84.6928,197.4524,369.5462,502.9866,3.05022045883806,1.17557332980424,1.49065437644413,2.19944433407453,2.77321352700862,3.06479180948549,3.24337329646859,2.71800053195538,3.32790958589232,9.89300358453753,4.8475177365523,3.81282314592773,4.83474859882294,7.13361902020648,8.99456669890524,9.94026391412087,2105.9336,162,2,0.0469114,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5"
179,72.1299495,4.29223798873155,83.19697985296,2.7,2.46,1.89,1.95,0.14,0.13,0.2,0.09,0.08,7.29,2.59,4.1,5.74,7.86,11.63,42.53,51.28,19.39,24.95,310.0437,181.8855,110.1527,174.373,244.1222,334.2858,494.6239,2.1150499691472,1.27815220250019,1.62924053973028,1.90805992492422,2.18154676461699,2.5360749363624,3.77345035556421,3.01504458458636,3.95661388875602,7.98103605811458,6.88696566244764,4.82304388298951,6.14785829394484,7.19996940214309,8.23195841462392,9.56975287035417,2110.1675,0,0,0.044287064,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5"
180,175.098603,5.17104408247808,258.33746813888,5.23,1.96,4.46,4.35,-0.03,0.07,0.22,-0.01,0.02,10.31,2.82,6.32,10.04,15.1,20.27,50.81,61.25,25.81,42.54,523.8511,438.5874,143.2842,321.1192,510.1324,767.231,1029.9187,2.42568729012803,1.34025042261848,1.99061032797322,2.40152504084895,2.77881927199042,3.05729762921215,3.9475831808267,3.28877495224787,4.13115853534482,9.5756023484545,9.15376774837922,5.2907500264246,7.858099850287,9.48021985958946,10.9696202206665,12.0689366998592,2111.5344,307,1,0.053267356,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5"
