"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum","lnBMAEstimates","lnBMAResidual","lnBMASqResidual","BMAEstimates","BMAResidual","BMASqResidual","MPMEstimates","MPMResidual","MPMSqResidual","lnMPMEstimates","lnMPMResidual","lnMPMSqResidual"
164,79.6419415,4.37754085735188,85.740470364024,3.54,1.96,-0.07,2.57,3.22,2.04,-0.03,0.05,0.22,-0.01,0.02,7.84,2.1,3.42,4.23,6.82,10.7,13.94,32.52,36.06,16.95,22.22,254.9568,174.2048,68.292,137.5596,221.7864,347.964,453.3288,2.05923883436232,0.741937344729377,1.44220199305819,1.91985947185537,2.37024374146786,2.63476240533238,3.48185528467961,2.83026783382646,3.58518421777517,7.16997161784191,6.38568476632561,2.58331846464714,5.02153863110511,6.68467284792183,8.25284569720864,9.1738614048817,2187.7063,267,5,0.03604543,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,102.5904468,"Coco3",58.875151320748,20.766790179252,431.259574349077,65.9808578397904,13.6610836602096,186.625206771245,65.7661335571667,13.8758079428333,192.538046066395,58.2579508694547,13.8758079428333,192.538046066396
165,268.0842145,5.5913011643589,428.50992819136,6.57,2.23,-0.09,5.35,5.99,3.76,-0.11,0.21,0.24,-0.03,0.05,20.83,2.43,4.11,6.52,11.64,17.89,23.29,61.69,89.37,31.67,24.19,1285.0027,503.8777,149.9067,402.2188,718.0716,1103.6341,1436.7601,3.03639425527288,0.887891257352457,1.87487437593856,2.45444744230329,2.88424189752063,3.14802408389625,4.12212184322155,3.45536986055055,4.4927850553933,12.5163870842928,9.67376786293001,3.65999594633801,7.72846061835271,10.1175314149577,11.8891965269045,12.9765388392162,2119.5503,3,6,0.036334206,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",226.574297251455,41.509917248545,1723.07322998105,227.903802431912,40.1804120680879,1614.46551396135,228.549456580989,39.5347579190112,1562.99708371482,230.906692835309,39.534757919011,1562.99708371482
166,153.402784,5.0330670373995,203.351191706709,4.16,2.55,-0.65,2.37,2.52,2.32,-0.39,0.22,0.19,-0.16,0.09,15.01,2.46,3.95,5.21,10.65,13.99,16.57,56.04,65.25,34.65,17.48,841.1604,262.3748,137.8584,291.9684,596.826,783.9996,928.5828,2.70871664564537,0.900161349944271,1.65057985576528,2.36555989215543,2.63834278867739,2.80759383143847,4.02606572146881,3.54529772563591,4.1782260462028,10.9054712362048,7.7497937228813,3.62410875480172,6.6453429778435,9.52389959388844,10.6221414629785,11.3035572845617,2141.3252,329,4,0.051359131,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,124.2792374,"Coco4",152.608485299385,0.794298700615315,0.630910425799177,152.491765186447,0.911018813552744,0.829955278647049,152.820862306916,0.581921693083785,0.338632856881499,150.19880722986,0.581921693083984,0.338632856881499
177,22.535976,3.11511296561078,25.1900023104,1.97,3.47,1.01,1.16,1.11,1.07,0.24,0.13,0.21,0.22,0.12,4.35,2.24,2.67,3.01,3.77,5.08,8.08,17.67,18.08,7.96,11.13,76.8645,48.4155,39.5808,53.1867,66.6159,89.7636,142.7736,1.47017584510059,0.806475865866949,1.10194007876078,1.32707500145992,1.62531126159039,2.089391872533,2.87186828633161,2.07442899985629,2.89480635496403,4.22215138487516,3.54260064709319,2.31609246287511,3.16462676563085,3.81118461027621,4.66767986757905,6.00045825644654,2108.7664,124,1,0.040037443,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5",27.672671385379,-5.13669538537903,26.3856394821743,34.2192158096553,-11.6832398096553,136.498092449915,34.2931831503388,-11.7572071503388,138.231919975977,27.7870991060939,-11.7572071503388,138.231919975978
182,145.050635,4.97708288835859,208.65718580448,5.58,2.22,-0.29,4.05,4.29,3.19,-0.23,0.22,0.21,-0.07,0.06,14.46,2.99,4.5,6.28,12.14,16.46,22.04,31.48,34.78,17.32,19.9,455.2008,287.754,94.1252,197.6944,382.1672,518.1608,693.8192,2.67138621673062,1.0952733874026,1.83736998048011,2.49650578563135,2.80093319524892,3.09285898428471,3.4493524235492,2.85186190313429,3.54904250892614,9.2145525209157,7.98936746944901,3.77798391328609,6.33773659512561,8.61132828207211,9.66140570523129,10.6683606331384,2110.167,0,0,0.027999216,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5",86.7258159806195,58.3248190193805,3401.78451364349,92.5872746476208,52.4633603523792,2752.40417946359,92.3357781559886,52.7148568440114,2778.85613208461,88.6842481762105,52.7148568440114,2778.85613208462
183,6.4494405,1.86399338285914,6.50741726352,4.68,3.47,1.14,2.35,2.4,2.49,0.69,0.33,0.32,0.27,0.13,6.48,2.09,2.4,2.91,4.64,6.92,14.77,12.97,13.58,4.95,7.46,84.0456,48.3408,27.1073,37.7427,60.1808,89.7524,191.5669,1.86872051036418,0.73716406597672,1.0681530811834,1.53471436623816,1.93441576962958,2.69259809654329,2.56263899832835,1.5993875765806,2.60859812213055,4.78885605683532,3.75529741925821,1.88908538363824,2.73729074202517,3.9329188862167,4.95720929023411,6.90015688902652,2107.3618,27,3,0.035885969,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5",28.5695081571734,-22.1200676571734,489.297393157928,28.7185618704545,-22.2691213704545,495.913766612032,29.5113512979926,-23.0619107979926,531.851729654566,29.0025345557254,-23.0619107979926,531.851729654568
186,41.1924035,3.71825385828724,39.95414255344,2.02,3.01,0.56,1.53,1.45,1.14,0.11,0.07,0.21,0.1,0.06,3.95,2.21,2.51,2.76,3.98,5.8,7.98,30.28,32.86,16.13,26.71,119.606,105.5045,66.9188,83.5728,120.5144,175.624,241.6344,1.37371557891303,0.792992515529661,1.01523067972906,1.38128181929635,1.75785791755237,2.07693841146172,3.41048742856925,2.78068089213712,3.49225611260912,4.68503971231262,4.51270791517904,2.70449100516341,3.46243147031377,4.71084428002145,5.99515232902329,7.08337234220277,2109.8672,213,0,0.039283064,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,171.7031999,"Coco5",46.5646443603539,-5.37224086035388,28.8609718616558,55.631360195978,-14.438956695978,208.483470468328,55.6688861042719,-14.476482604272,209.568548591788,46.6129883193315,-14.4764826042719,209.56854859179
189,84.608752,4.43803771279808,109.57651005024,3.01,2.21,-0.05,2.25,2.25,1.73,-0.02,0.11,0.2,-0.01,0.06,8.68,2.3,3.44,4.4,6.71,9.41,12.59,35.98,41.06,18.92,20.71,312.3064,179.7628,82.754,158.312,241.4258,338.5718,452.9882,2.16102152867226,0.832909122935104,1.48160454092422,1.90359895098359,2.24177295359729,2.53290284805626,3.58296322852239,2.94021956362373,3.71503441159079,7.74286067327794,6.54922788070874,2.98428276017731,5.30853458934326,6.82052504322799,8.03219005943511,9.07529776600519,2099.3276,157,2,0.041292272,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,168.4446939,"Coco6",66.0406831396502,18.5680688603498,344.773181202691,73.5929159675636,11.0158360324364,121.348643493525,73.5588152312934,11.0499367687066,122.101102592413,66.1751614036442,11.0499367687066,122.101102592414
196,138.87301,4.93355991842418,198.3712681944,4.07,5.83,1.56,2.18,2.59,2.09,0.52,0.42,0.27,0.24,0.2,4.39,2.23,2.93,3.62,5.37,7.68,12.19,36.18,41.49,15.34,35.54,158.8302,156.0206,80.6814,130.9716,194.2866,277.8624,441.0342,1.47932922708708,0.802001585472027,1.28647402583768,1.68082790852077,2.03861954715958,2.50061594349318,3.58850647996715,2.73046379593911,3.72545243434478,5.30858251740678,5.28217995641566,2.8779878864103,4.61652037802794,6.03166184143643,7.31559945516985,8.97347651713444,2110.7783,226,1,0.050808093,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,168.4446939,"Coco6",63.2961708436763,75.5768391563237,5711.85861686083,71.0658366875026,67.8071733124974,4597.81275263106,72.3123974685188,66.5606125314812,4430.31514056598,64.1056150518374,66.5606125314812,4430.31514056597
198,34.2734635,3.53437139585128,41.007224594472,1.66,2.47,0.48,1.27,1.17,0.94,0.1,0.05,0.2,0.11,0.06,3.62,2.13,2.31,2.48,3.46,4.85,6.85,20.92,21.48,12.37,18.36,75.7304,66.4632,44.5596,51.8816,72.3832,101.462,143.302,1.28647402583768,0.756121979721334,0.908258560176891,1.24126858906963,1.57897870494939,1.92424865227413,3.04070563919672,2.5152741864044,3.06712226964066,3.91178882504474,3.74386375720809,2.29914436765925,2.76174692577857,3.77433239854179,4.80120945231115,5.85107372818665,2153.603,359,2,0.052911982,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,70.29506069,"Coco7",30.6796956101094,3.59376788989056,12.9151676464085,41.5373099969454,-7.26384649694545,52.7634659311867,41.0770285062611,-6.80356500626115,46.2884967944212,30.3688309936603,-6.8035650062611,46.2884967944213
204,98.842,4.59352261563847,104.72323627177,3.75,2.11,0.63,2.36,1.86,2.09,0.41,0.02,0.28,0.19,0.01,4.31,2.45,2.96,3.32,4.36,7.8,13.63,57.77,72.16,27.28,54.17,248.9887,233.4727,141.5365,191.7964,251.8772,450.606,787.4051,1.46093790411566,0.896088024556636,1.1999647829284,1.47247205736094,2.05412373369555,2.61227324570844,4.05646960979317,3.30615383297526,4.27888587575437,5.92625020984009,5.83225001709561,3.63495383931359,4.86762067477111,5.9730381519543,8.33249050049087,10.5966070336921,2189.0332,68,4,0.082367507,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,65.98607267,"Coco8",127.807285655416,-28.9652856554158,838.987773099834,114.320259899912,-15.4782598999119,239.576529529222,113.302877432584,-14.4608774325843,209.116976120225,128.057930306415,-14.460877432584,209.116976120226
210,146.829791,4.989274031559,239.3050219488,3.52,2.53,-0.58,2.3,2.21,1.98,-0.28,0.17,0.17,-0.14,0.08,13,3.33,4.33,5.55,9.89,12.72,15.19,64.96,87.02,36.74,31.72,844.48,412.36,216.3168,360.528,642.4544,826.2912,986.7424,2.56494935746154,1.20297230399235,1.71379792775834,2.29152414563462,2.54317555791198,2.72063731660768,4.17377169585342,3.60386607978698,4.46613797729253,10.7055130294704,8.86689500411494,5.02093175329886,7.15300128329002,9.56429861941448,10.6146341611992,11.3553190267397,2211.739,62,14,0.06989165,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,43.20029857,"Coco9",185.968407441634,-39.1386164416338,1531.83129696533,176.587576949495,-29.7577859494946,885.525824615937,178.020908332974,-31.1911173329743,972.885800479368,185.670935099649,-31.191117332974,972.88580047937
215,71.363924,4.26779247554916,92.8384532372656,3.38,2.07,0.01,2.62,2.58,1.94,-0.009695,0.08,0.23,-0.004993,0.04,9.34,2.35,3.09,3.58,6.01,9.46,12.76,48.79,61.43,27.94,27.08,455.6986,252.9272,114.6565,174.6682,293.2279,461.5534,622.5604,2.23430625224075,0.854415328156068,1.27536280041261,1.79342474854712,2.24707238306379,2.54631527791664,3.88752537382775,3.33005935382882,4.11789831517584,8.68592224848789,7.3705192944282,3.32156126799407,4.95800524744003,6.97198421602756,8.73555090598805,9.8988652526662,2212.6567,334,17,0.0248076,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0333333,33.92160659,"Coco10",97.084817914234,-25.720893914234,661.564383747282,104.850435680161,-33.4865116801607,1121.34646450554,106.025430619791,-34.6615066197911,1201.42004115382,96.8001323725309,-34.661506619791,1201.42004115382
227,161.063039,5.08179583493395,286.74619296672,4.52,2.92,-0.5,3.16,3.32,2.55,-0.23,0.26,0.16,-0.09,0.1,15.2,3.12,8.21,9.51,13.89,17.32,21.67,53.76,75.1,28.24,47.14,817.152,716.528,167.7312,511.2576,746.7264,931.1232,1164.9792,2.72129542785223,1.13783300182139,2.2523438765573,2.63116915676625,2.85186190313429,3.07592881554827,3.98452969621489,3.34073941262504,4.31882055877009,10.843082444451,10.4854830026458,4.53372938509067,8.97453106223033,10.4839716408998,11.3633284425425,12.2561297089952,2100.5488,215,12,0.024346491,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,284.5532618,"Coco13",163.975883501473,-2.91284450147259,8.48466308975911,187.170795737219,-26.1077567372189,681.614961849801,187.29976707061,-26.2367280706097,688.365899851118,166.098522354369,-26.23672807061,688.365899851119
231,166.449928,5.11469453145861,256.23830127968,8.2,1.64,0.25,7.94,9.41,4.67,0.42,-0.23,0.35,0.09,-0.04,4.47,2.22,2.83,3.89,5.94,15.56,25.65,46.35,56.34,24.93,50.24,207.1845,224.5728,102.897,180.3015,275.319,721.206,1188.8775,1.49738840862548,0.797507195884188,1.35840915763035,1.78170913337455,2.74470351875025,3.24454357161678,3.83622129201186,3.21607189753547,4.03140476244823,5.74431329558082,5.86498817205301,3.0594140853836,5.21115813376547,6.83503051362347,10.5292900788896,12.4467871322965,2089.0562,220,6,0.031617305,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,284.5532618,"Coco13",136.218798778371,30.2311292216294,913.921174014853,152.646727596535,13.8032004034647,190.528341378208,153.308930046561,13.1409979534387,172.685827212281,140.521304794968,13.140997953439,172.68582721228
233,72.9206855,4.28937235047939,106.07789861824,3.58,2.6,0.61,2.32,2.25,2.01,0.3,0.17,0.24,0.15,0.08,6.45,2.42,3.23,4.02,5.96,8.35,13.48,48.24,66.16,20.56,43.12,311.148,278.124,116.7408,193.9248,287.5104,402.804,650.2752,1.86408013080768,0.883767540168595,1.39128190263093,1.78507048107726,2.12226153886276,2.60120710548416,3.87618855241893,3.02334744058696,4.19207605071544,7.22552606382832,7.01637324249631,3.42564962220094,5.39287098416564,6.91926976401262,8.22628588217883,10.0827692047485,2097.501,265,6,0.028669406,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,284.5532618,"Coco13",99.6824998477121,-26.7618143477121,716.194707181407,105.298219719115,-32.3775342191146,1048.30472210994,105.32403714786,-32.4033516478598,1049.97719801486,101.086618916652,-32.40335164786,1049.97719801486
234,48.630264,3.88424605314865,62.975005776,3.28,2.13,0.02,2.4,2.56,1.88,0.01,0.11,0.22,0.005488,0.06,7.68,2.31,2.76,3.92,6.34,9.49,13.19,27.02,29.35,14.15,18.51,207.5136,142.1568,62.4162,105.9184,171.3068,256.4198,356.3938,2.03861954715958,0.837247524533702,1.36609165380237,1.84687876844913,2.25023861262184,2.57945896672922,3.29657733253205,2.64971462408925,3.37929254627411,6.72046698882303,5.94932610735031,2.76005121109638,4.50342678008612,6.08837868400413,7.41808560315752,8.50338595991611,2091.21,240,5,0.024894028,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,284.5532618,"Coco13",47.8113268864722,0.818937113527767,0.67065799591319,52.0882897841391,-3.4580257841391,11.9579423237708,51.9387374230861,-3.30847342308607,10.9459963912669,47.7402413146676,-3.30847342308611,10.9459963912669
235,170.848397,5.14077659601802,263.93524643008,4.66,3.67,1.16,2.03,1.74,2.45,0.67,0.42,0.22,0.27,0.17,8.38,3.26,5.93,6.64,8.18,10.14,19.29,63.16,95.22,21.81,63.92,529.2808,535.6496,205.9016,419.3824,516.6488,640.4424,1218.3564,2.12584791449399,1.18172719537862,1.89311196348834,2.10169215061466,2.31648799816304,2.95958682691764,4.14567118938744,3.08236858021354,4.55619000376637,8.81306645213712,8.83849395728739,4.89905238759675,7.84821972531831,8.71292459776491,9.60339755454629,12.269473840843,2094.0137,65,4,0.019577143,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,284.5532618,"Coco13",165.821754775651,5.02664222434913,25.2671320516096,159.622275620922,11.2261213790783,126.025801217798,157.957263372822,12.8911336271777,166.181326193751,172.681061797493,12.891133627178,166.181326193752
236,148.065316,4.9976535007335,212.85551952288,4.46,2.43,-0.32,3.18,3.42,2.54,-0.18,0.2,0.17,-0.07,0.08,16.62,3.86,6.18,7.63,11.99,15.99,19.79,59.83,82.87,31.08,27.64,994.3746,459.3768,230.9438,456.5029,717.3617,956.6817,1184.0357,2.8106067894273,1.35066718347674,2.03208784529637,2.48407296903942,2.77196352684586,2.98517675961447,4.09150720740194,3.43656452549945,4.41727311486095,11.4996179361146,9.32914593120847,5.52626451599636,8.31430206510396,10.1636024565371,11.3415087487451,12.2138722273314,2095.3303,250,12,0.022047819,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,284.5532618,"Coco13",185.004050263238,-36.9387342632381,1364.47008897012,193.549137632225,-45.4838216322254,2068.77803027209,194.210307385056,-46.1449913850555,2129.36022992685,185.950616628653,-46.144991385056,2129.36022992685
237,149.5232355,5.00745180215877,242.52374446624,6.59,2.85,0.95,2.59,2.67,3.53,0.84,0.48,0.31,0.24,0.13,8.75,2.34,2.97,3.91,7.56,10.18,22.66,47.83,60.65,16.88,36.5,418.5125,319.375,111.9222,187.0153,361.5948,486.9094,1083.8278,2.16905370036952,0.85015092936961,1.36353737399727,2.02287119019144,2.32042501112238,3.12060125559986,3.86765305769221,2.82612948916781,4.10511963539006,8.38914717653278,7.80276347021402,3.28808884147624,5.27368949381816,7.8237639440614,8.97459888941293,12.0694029880589,2080.553,325,5,0.015973995,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,284.5532618,"Coco13",104.700151718762,44.8230837812383,2009.1088396599,114.349605338352,35.1736301616481,1237.1842587484,111.878242362094,37.644993137906,1417.14550835299,107.192400967661,37.644993137906,1417.14550835299
239,285.900485,5.65564379572417,496.66287888672,5.05,2.41,-0.41,3.75,3.74,2.87,-0.27,0.21,0.18,-0.09,0.07,15.89,3.58,5.91,8.3,12.83,17.14,21.75,61.98,77.64,34.5,39.48,984.8622,627.3372,221.8884,514.434,795.2034,1062.3372,1348.065,2.76568998054862,1.27536280041261,2.11625551480255,2.55178617862755,2.84141491316963,3.07961375753469,4.1268117523596,3.54095932403731,4.35208275830081,11.4134819151113,10.1661072297818,5.26318219326501,8.73338812948299,10.530741191469,11.7259844569983,12.7089862473225,2104.1646,298,8,0.027623928,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,284.5532618,"Coco13",215.658123577437,70.2423614225632,4933.98933821799,214.5165214862,71.3839635137998,5095.6702469395,214.730265888829,71.1702191111711,5065.2000883321,217.073011421227,71.170219111171,5065.2000883321
241,312.983193,5.74614949261282,538.22638269888,4.31,2.63,-0.01,3,2.9,2.44,0.03,0.24,0.17,0.01,0.09,12.81,3.93,7.25,9.01,11.83,15.11,20.14,64.71,100.81,29.99,62.72,828.9351,803.4432,254.3103,583.0371,765.5193,977.7681,1303.2594,2.55022611590864,1.36863942588117,2.19833507162025,2.4706386779903,2.71535677628465,3.00270788729042,4.16991574906917,3.40086399276092,4.61323755706585,10.634228044415,10.5545707803813,5.70711109677888,9.16687203688038,10.3023551336112,11.3228089857711,12.5210389090665,2095.8726,232,5,0.018793673,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,284.5532618,"Coco13",216.295743353607,96.6874496463926,9348.46291912371,212.13426767963,100.84892532037,10170.5057382736,211.880176926275,101.103016073725,10221.8198592038,220.083474826444,101.103016073725,10221.8198592039
242,70.375504,4.25384524806831,91.8399495345728,3.47,1.94,0.14,2.87,2.81,2,0.07,0.04,0.23,0.03,0.02,7.4,2.73,3.49,3.98,6.16,9.74,13.7,35.82,42.32,18.44,25.87,265.068,191.438,97.7886,142.5636,220.6512,348.8868,490.734,2.00148000021012,1.00430160919687,1.38128181929635,1.81807677754543,2.27624111765444,2.61739583283408,3.57850639663257,2.91452221812845,3.74525978755004,7.16230898348408,6.5109825573938,3.59389973265937,4.94292582590424,6.50599937801544,8.14554339980449,9.36636773031617,2135.1675,172,0,0.041199645,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,385.5835605,"Coco14",67.9641153923535,2.41138860764647,5.81479501708719,77.4448909082933,-7.06938690829332,49.9762312591491,77.1681574223705,-6.79265342237053,46.1401405164421,68.0506603367434,-6.79265342237049,46.1401405164421
243,36.5468295,3.59859443824725,32.4888054798384,4.33,2.5,0.77,2.72,3.01,2.4,0.49,0.15,0.29,0.2,0.06,3.98,2.38,2.95,3.32,5.16,7.99,15.34,41.56,53.15,17.1,47.14,165.4088,187.6172,98.9128,137.9792,214.4496,332.0644,637.5304,1.38128181929635,0.867100487683383,1.1999647829284,1.64093657949347,2.07819075977818,2.73046379593911,3.72713816623103,2.83907846350861,3.97311810478796,5.14822818702044,5.32224722456042,3.23180332160227,4.47243454058556,6.11599735379471,7.74570409747792,10.1768158253567,2131.5042,349,3,0.045577255,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,385.5835605,"Coco14",79.6383371997362,-43.0915076997362,1856.87803583643,90.3020360847847,-53.7552065847847,2889.62223497288,89.3669288991771,-52.8200993991771,2789.96290053895,80.3614840597251,-52.8200993991771,2789.96290053895
246,35.0641995,3.55718065269649,38.09987849448,2.35,2.19,0.28,1.96,2.5,1.35,0.08,0.05,0.21,0.06,0.04,3.52,2.31,2.77,3.09,4.39,6.7,9.42,25.71,28.49,13.6,26.38,90.4992,92.8576,59.3901,79.4439,112.8669,172.257,242.1882,1.25846098961001,0.837247524533702,1.12817109090965,1.47932922708708,1.90210752639692,2.24283508858827,3.2468800212778,2.61006979274201,3.34955314850982,4.08607184472221,4.11844717072132,2.71844226027277,3.66303617565773,4.80320451232137,6.17591492578029,7.28221644015808,2127.5764,10,1,0.039961623,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,385.5835605,"Coco14",40.4498271307108,-5.38562763071075,29.0049849766751,49.8863943473616,-14.8221948473616,219.697460093154,49.7837111659109,-14.7195116659109,216.664023682888,40.7030227317708,-14.7195116659109,216.664023682887
247,99.929262,4.60446255567681,108.424767166826,2.08,2.16,-0.03,1.67,1.57,1.19,-0.02,0.05,0.19,-0.02,0.04,7.11,2.23,2.98,3.29,4.91,7.14,8.8,37.79,45.75,21.16,19.73,268.6869,140.2803,84.2717,124.3291,185.5489,269.8206,332.552,1.96150224381515,0.802001585472027,1.19088756477728,1.59127394180643,1.96571277635149,2.17475172148416,3.6320445173614,3.0521126069901,3.82319179172153,7.12426347044089,5.84947492911935,2.91290546142883,4.32535665044319,5.7795777959581,7.13955631205469,7.89879506663881,2131.6582,293,3,0.045475156,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,385.5835605,"Coco14",63.0683971923201,36.8608648076799,1358.72335437005,70.8546626102742,29.0745993897257,845.332329673041,71.1295744772316,28.7996875227684,829.422001409102,62.6682818651687,28.7996875227684,829.422001409102
248,94.39411,4.54747867713707,102.274907991656,3.69,3,0.85,1.83,1.78,2.01,0.39,0.29,0.24,0.19,0.14,6.53,2.4,3.19,4.01,6.05,7.93,14.44,43.98,52.16,16.86,34.33,287.1894,224.1749,105.552,176.3598,266.079,348.7614,635.0712,1.87640694328834,0.8754687373539,1.38879124131848,1.80005827204275,2.07065303564676,2.67000213346468,3.78373498512661,2.82494395257371,3.9543159176184,7.09982659765458,6.63501174305967,3.31254168991057,5.25481800681414,6.81094345919472,7.83480233303526,10.102580482753,2123.2676,351,0,0.046819334,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,385.5835605,"Coco14",84.8092670348574,9.58484296514257,91.869214666443,88.8138302428011,5.58027975719891,31.1395221686039,88.4098616513761,5.98424834862386,35.8112282980075,85.7210860206691,5.98424834862389,35.8112282980074
250,73.0195275,4.29072690537665,94.4079303256608,1.42,2.39,0.32,1.09,1.1,0.81,0.05,0.05,0.18,0.06,0.06,3.92,2.06,2.27,2.52,3.47,4.73,6.32,30.47,34.16,18.81,26.25,119.4424,102.9,62.7682,76.7844,105.7309,144.1231,192.5704,1.36609165380237,0.72270598280149,0.924258901523332,1.24415459395877,1.55392520250384,1.84371920815877,3.41674259299762,2.93438864331294,3.53105536892037,4.66758353948512,4.46393123503818,2.46930031365205,3.15795475579196,4.25095599345258,5.30936242572732,6.2995139480439,2171.232,232,8,0.037676969,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,385.5835605,"Coco14",42.6109055443455,30.4086219556544,924.68428924191,54.5342219439206,18.4853055560794,341.706521501619,55.1712328705696,17.8482946294304,318.561621178953,42.7024900145929,17.8482946294304,318.561621178954
251,105.019625,4.65414723745491,124.649927543869,4.32,2.39,0.51,3.13,2.98,2.45,0.3,0.17,0.27,0.12,0.07,7.36,2.38,2.91,3.48,6.25,9.44,15.55,40.03,49,18.55,31.01,294.6208,228.2336,95.2714,139.3044,250.1875,377.8832,622.4665,1.99605993274078,0.867100487683383,1.24703229378638,1.83258146374831,2.24495598015741,2.74406063862524,3.68962917300448,2.92046978905344,3.89182029811063,7.36472095890576,6.85508805488728,3.19927925528303,4.60108673083294,6.76154603055302,8.28305507649965,10.124566184765,2129.2864,304,1,0.036149256,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,385.5835605,"Coco14",81.5542314864505,23.4653935135495,550.62469274573,91.5936072853296,13.4260177146704,180.257951674644,91.2865639174297,13.7330610825703,188.596966697608,82.2415295014184,13.7330610825703,188.596966697607
259,174.653814,5.16280580897603,251.959499498344,4.2,2.81,0.48,2.67,5.59,2.35,0.2,0.26,0.24,0.08,0.11,3.9,2.7,3.55,4.09,7.12,10.28,15.68,59.46,83.86,30,78.74,231.894,307.086,160.542,243.1914,423.3552,611.2488,932.3328,1.3609765531356,0.993251773010283,1.40854497005471,1.96290772542388,2.33020026002702,2.75238601492226,4.08530381756995,3.40119738166216,4.42914874174262,5.56000270814806,5.94222952702958,4.05773526008703,5.75433414338346,8.01907442421175,9.51957601799088,11.2443330941881,2111.0579,34,3,0.051714475,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,385.5835605,"Coco14",152.129532272395,22.5242817276047,507.343267344505,143.542914483162,31.1108995168377,967.88806874677,143.593328486284,31.0604855137163,964.753760347778,155.094730984135,31.060485513716,964.75376034778
