"ID","PLOT_ID","X_albers","Y_albers","Site","Forest","fpcAcres","fpcStrataHa","fpc04StrataHaPlot","ForestHaSize","ForestHaSmplSize","dbhThreshcm","PlotSizeAcres","PlotSize","Elev_Class","CC_Class","Stratum","DOM_TYPE","Dom_Type_Label","Secondary_Label","STBIOMSha","logSTBIOMSha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","R3ERUCODE","elevation","aspect","slope","NDVI_Amp","R3ERUcodeFull","R3ERUlabel","R3ERUlabelName"
739,"0304070006720002_0002",-1400900.442,-225690.0914,"fourFri, P1","Coconino",53.71444313,21.7374831325072,543.437078312679,113600,7500,12.7,0.05,"1/20 Acre",113,999,"Coco113","PIPO","update","update",97.8782905,4.58372477315836,4.78,2.28,0.5,3.07,2.9,2.69,0.36,0.19,0.24,0.13,0.07,8.9,2.8,4.52,5.48,8.27,11.08,18.48,48.91,61.93,19.75,39.85,435.299,354.665,136.948,268.0268,404.4857,541.9228,903.8568,2.18605127673809,1.02961941718116,1.70110510095992,2.1126345090356,2.40514168131914,2.91668906621354,106.91976794526,87.1141433780131,50.3586856943304,83.2010504879499,103.328953836931,117.635479633319,142.655262228504,"PPF",2143.3281,66,10,0.078023452,"Ponderosa pine","G","G. Ponderosa pine"
741,"0304070006720002_0004",-1401001.294,-225554.6546,"fourFri, P1","Coconino",53.71444313,21.7374831325072,543.437078312679,113600,7500,12.7,0.05,"1/20 Acre",113,999,"Coco113","PIPO","update","update",92.120744,4.52310015134193,4.23,2.11,-0.38,3.23,9.17,2.41,-0.25,0.08,0.23,-0.1,0.03,2.01,2.08,2.42,3.58,7.88,12.39,15.33,45.07,54.28,26.55,58.81,90.5907,118.2081,93.7456,161.3506,355.1516,558.4173,690.9231,0.698134722070984,0.732367893713227,1.27536280041261,2.06432790386979,2.51688969564105,2.72981169288372,31.4649319237393,41.0573030049946,33.0078209696551,57.4806014145963,93.0392586274113,113.436218582542,123.032612998269,"PPF",2140.8574,340,12,0.057832015,"Ponderosa pine","G","G. Ponderosa pine"
742,"0304070006720002_0005",-1400782.609,-225791.0584,"fourFri, P1","Coconino",53.71444313,21.7374831325072,543.437078312679,113600,7500,12.7,0.05,"1/20 Acre",113,999,"Coco113","PIPO","update","update",282.638699,5.64416940001171,3.74,7.57,-1.45,2.03,2.32,1.96,-0.29,0.36,0.08,-0.15,0.18,22.34,9.19,16.5,18.91,21.57,24.14,27.1,62.83,78.04,34.17,48.26,1403.6222,1078.1284,577.4077,1188.1153,1355.2431,1516.7162,1702.693,3.10637879364105,2.2181159363676,2.93969088267037,3.07130346040107,3.18387021566939,3.29953372788566,195.173779604467,149.913840581117,139.364224281976,184.700778158179,192.969996416999,200.042565650507,207.309704123056,"PPF",2138.103,332,6,0.020844067,"Ponderosa pine","G","G. Ponderosa pine"
743,"0304070006720016_0001",-1400674.747,-226934.5156,"fourFri, P1","Coconino",32.81802389,13.2809948159485,332.024870398713,113600,7500,12.7,0.05,"1/20 Acre",114,999,"Coco114","PIPO","update","update",195.262371,5.27434414650778,4,3.78,-0.77,1.99,2.56,2.19,-0.3,0.37,0.12,-0.13,0.16,19.98,6.24,9.69,12.35,16.48,19.04,22.79,57.57,80.22,32.79,22.65,1150.2486,452.547,359.2368,710.9895,948.7536,1096.1328,1312.0203,2.99473177322041,1.83098018238134,2.51365606307399,2.80214752448133,2.94654202936322,3.12632184325759,172.406708184299,67.8306746634422,105.409529099694,144.711179551169,161.31963298439,169.632424630441,179.98234851634,"PPF",2184.591,174,1,0.015095649,"Ponderosa pine","G","G. Ponderosa pine"
744,"0304070006720016_0002",-1400653.827,-226567.5547,"fourFri, P1","Coconino",32.81802389,13.2809948159485,332.024870398713,113600,7500,12.7,0.05,"1/20 Acre",114,999,"Coco114","PIPO","update","update",170.798976,5.14048728602034,3.37,7.88,-1.55,1.71,1.67,1.73,-0.25,0.38,0.1,-0.14,0.21,17.38,2.46,12.31,13.31,16.07,18.07,20.8,50.86,67.23,29.56,36.62,883.9468,636.4556,125.1156,676.9466,817.3202,919.0402,1057.888,2.85532011983725,0.900161349944271,2.58851563240702,2.77695417974942,2.89425310460414,3.03495298670727,145.221581294922,104.56182278844,45.7822062581656,131.651905064221,141.235889582056,147.201712900166,154.357708903932,"PPF",2172.5479,87,5,0.003025992,"Ponderosa pine","G","G. Ponderosa pine"
746,"0304070006720016_0004",-1400603.403,-226213.059,"fourFri, P1","Coconino",32.81802389,13.2809948159485,332.024870398713,113600,7500,12.7,0.05,"1/20 Acre",114,999,"Coco114","PIPO","update","update",95.8520295,4.56280564297641,3.2,3.7,-0.5,2.37,2.92,1.79,-0.09,0.18,0.1,-0.05,0.1,14.67,9.17,11.56,13.06,15.12,17.79,21.03,42.12,50.83,21.86,38.98,617.9004,571.8366,386.2404,550.0872,636.8544,749.3148,885.7836,2.68580459215489,2.21593728626837,2.56955412384829,2.71601837075139,2.87863650167774,3.04594998971461,113.126089421564,104.692663002198,93.3352784976239,108.22961969649,114.398693776048,121.248169450667,128.295413566779,"PPF",2163.112,333,4,0.027747147,"Ponderosa pine","G","G. Ponderosa pine"
747,"0304070006720019_0001",-1400595.573,-226046.1925,"fourFri, P1","Coconino",16.02104444,6.48349239024584,162.087309756146,113600,7500,12.7,0.05,"1/20 Acre",115,999,"Coco115","PIPO","update","update",674.349545,6.51374858923883,4.68,5.66,-1.44,2.27,2.22,2.45,-0.6,0.45,0.09,-0.24,0.18,26.27,9.15,14.91,18.49,23.61,26.66,29.5,74.44,99.19,47.41,45.71,1955.5388,1200.8017,681.126,1376.3956,1757.5284,1984.5704,2195.98,3.26842760369745,2.21375387928743,2.91723004539903,3.16167035109742,3.28316431475056,3.38439026334577,243.301750819238,149.39982576501,164.791838774156,217.158604579504,235.354740935692,244.398751590032,251.934011203459,"PPF",2156.967,70,4,0.00677072,"Ponderosa pine","G","G. Ponderosa pine"
748,"0304070006720019_0002",-1400705.005,-226099.6283,"fourFri, P1","Coconino",16.02104444,6.48349239024584,162.087309756146,113600,7500,12.7,0.05,"1/20 Acre",115,999,"Coco115","PIPO","update","update",213.9682195,5.36582749698425,3.05,7.23,-1.39,1.77,1.78,1.6,-0.23,0.28,0.08,-0.14,0.17,18.98,6.72,13.6,15.07,17.38,19.43,21.77,60.41,78.97,33.4,37.93,1146.5818,719.9114,405.9552,910.3787,1049.9258,1173.7663,1315.1257,2.94338579318178,1.90508815453506,2.7127060126384,2.85532011983725,2.96681826338935,3.08053287524646,177.809935766111,111.642623135385,115.086375415463,163.874570223486,172.489888439368,179.225491291351,186.094990993638,"PPF",2165.064,87,8,0.031793911,"Ponderosa pine","G","G. Ponderosa pine"
749,"0304070006720019_0003",-1400523.545,-225960.8136,"fourFri, P1","Coconino",16.02104444,6.48349239024584,162.087309756146,113600,7500,12.7,0.05,"1/20 Acre",115,999,"Coco115","PIPO","update","update",103.6605475,4.64112159443775,7.29,1.57,-0.06,7.05,11.81,4.18,-0.05,-0.22,0.32,-0.01,-0.05,2.4,2.22,2.54,3.13,6.39,16.15,22.48,38.4,43.45,22.62,46.3,92.16,111.12,85.248,120.192,245.376,620.16,863.232,0.8754687373539,0.797507195884188,1.14103300455206,1.85473426838944,2.78192004966867,3.11262602502549,33.6179995143898,40.5342025394856,30.6242763219528,43.8156673747992,71.2217959061546,106.825729907277,119.524839360979,"PPF",2152.286,91,2,0.019523064,"Ponderosa pine","G","G. Ponderosa pine"
750,"0304070006760010_0001",-1394476.549,-224473.5701,"fourFri, P1","Coconino",88.17563639,35.6834455881235,892.086139703089,113600,7500,12.7,0.05,"1/20 Acre",116,999,"Coco116","PIPO","update","update",369.817343,5.91300921617675,5.99,2.74,-0.71,3.58,3.52,3.34,-0.55,0.34,0.18,-0.16,0.1,19.66,4.02,5.64,8.82,16.37,20.42,24.97,67.08,94.43,39.01,45.07,1318.7928,886.0762,269.6616,591.6456,1098.0996,1369.7736,1674.9876,2.97858611471902,1.39128190263093,2.1770218700187,2.79545039138304,3.01651481273652,3.21767510429168,199.803556575352,134.244876190386,93.3271900284827,146.034627040854,187.518812253975,202.347813638366,215.841645995886,"PPF",2181.3474,309,24,0.059745905,"Ponderosa pine","G","G. Ponderosa pine"
752,"0304070006760010_0003",-1394122.02,-224530.8244,"fourFri, P1","Coconino",88.17563639,35.6834455881235,892.086139703089,113600,7500,12.7,0.05,"1/20 Acre",116,999,"Coco116","PIPO","update","update",199.5867085,5.29624877097874,5.42,2.43,-0.45,3.94,3.67,3.08,-0.33,0.22,0.2,-0.1,0.07,18.96,2.87,4.67,7.48,12.09,17.48,21.69,48.35,56.55,27.58,16.56,916.716,313.9776,138.7645,361.658,584.5515,845.158,1048.7115,2.94233149682688,1.05431202977153,2.01223279198639,2.4923786646267,2.86105737022739,3.07685132483878,142.261727871579,48.7250095874531,50.9759866394535,97.2914554925418,120.506508434701,138.332123850494,148.765761555955,"PPF",2200.456,1,4,0.038098208,"Ponderosa pine","G","G. Ponderosa pine"
755,"0304070006760010_0006",-1394129.258,-224323.22,"fourFri, P1","Coconino",88.17563639,35.6834455881235,892.086139703089,113600,7500,12.7,0.05,"1/20 Acre",116,999,"Coco116","PIPO_QUGA","update","update",242.014637,5.48899820779871,5.84,2.59,-0.43,3.44,3.36,3.28,-0.31,0.39,0.22,-0.09,0.12,16.42,2.32,2.96,4.62,12.51,16.56,22.27,63.46,81.71,37.04,35.83,1042.0132,588.3286,147.2272,293.1852,793.8846,1050.8976,1413.2542,2.79850010402428,0.841567185678219,1.53039470509365,2.52652832447882,2.80699014895711,3.10324048126928,177.592816601381,100.27025872719,53.4058536031397,97.1188479852429,160.333487471426,178.131594852818,196.931640941348,"PPF",2171.5356,14,13,0.063807697,"Ponderosa pine","G","G. Ponderosa pine"
756,"0304070006760010_0007",-1394238.695,-224119.9766,"fourFri, P1","Coconino",88.17563639,35.6834455881235,892.086139703089,113600,7500,12.7,0.05,"1/20 Acre",116,999,"Coco116","PIPO","update","update",414.9634265,6.02819038743145,4.12,4.15,-0.65,2.98,3.23,2.31,-0.18,0.16,0.1,-0.08,0.07,25.65,13.49,15.85,16.68,19.89,23.85,27.39,63.56,89.36,34.21,20.33,1630.314,521.4645,857.4244,1060.1808,1264.2084,1515.906,1740.9084,3.24454357161678,2.60194867021966,2.8142103969306,2.99021709286588,3.17178421733435,3.31017798327499,206.223189411962,65.9615708109691,165.379857479162,178.871212828909,190.058198422555,201.598604853771,210.394912616958,"PPF",2137.8438,349,9,0.058039272,"Ponderosa pine","G","G. Ponderosa pine"
757,"0304070006760016_0001",-1395193.878,-225180.2734,"fourFri, P1","Coconino",19.35956747,7.83454592116442,195.863648029111,113600,7500,12.7,0.05,"1/20 Acre",117,999,"Coco117","PIPO","update","update",122.712343,4.80984294160456,2.19,2.7,-0.51,1.44,1.44,1.23,-0.14,0.12,0.14,-0.11,0.1,8.97,3.4,4.41,5.51,7.74,9.46,11.32,68.21,87.88,38.86,44.16,611.8437,396.1152,231.914,375.8371,527.9454,645.2666,772.1372,2.1938856760707,1.22377543162212,1.70656462316482,2.04640168760164,2.24707238306379,2.42657107277504,149.644941964783,96.8819914552823,83.4737221909445,116.404772946073,139.585059111308,153.272807248781,165.516412873985,"PPF",2228.9287,11,3,0.055506033,"Ponderosa pine","G","G. Ponderosa pine"
760,"0304070006760024_0001",-1394921.585,-224748.4168,"fourFri, P1","Coconino",58.2930697,23.5903892046142,589.759730115355,113600,7500,12.7,0.05,"1/20 Acre",118,999,"Coco118","PIPO","update","update",274.484234,5.61489382396314,5.96,2.36,0.39,4.67,5.7,3.39,0.3,0.2,0.24,0.09,0.06,7.51,3.91,5.74,6.49,10.1,15.23,22.26,54.08,72.7,24.69,61.73,406.1408,463.5923,211.4528,350.9792,546.208,823.6384,1203.8208,2.01623546577604,1.36353737399727,1.870262530716,2.31253542384721,2.72326716690707,3.1027913458474,109.038013989168,124.462215302355,73.7401011857726,101.143797661121,125.061915721657,147.274288386334,167.798955983427,"PPF",2196.2505,347,14,0.051612148,"Ponderosa pine","G","G. Ponderosa pine"
761,"0304070006760024_0002",-1394822.435,-224624.1883,"fourFri, P1","Coconino",58.2930697,23.5903892046142,589.759730115355,113600,7500,12.7,0.05,"1/20 Acre",118,999,"Coco118","PIPO","update","update",368.038187,5.90818670180704,4.98,2.99,-0.34,2.86,2.87,2.78,-0.2,0.39,0.13,-0.07,0.14,20.83,8.55,11.03,12.73,18.32,21.73,26.64,59.55,72.36,32.76,36.89,1240.4265,768.4187,509.1525,758.0715,1090.956,1294.0215,1586.412,3.03639425527288,2.14593128294867,2.54396141256932,2.90799335924598,3.07869379426834,3.28241384567219,180.8172779015,112.012584077017,127.790207899593,151.492902118503,173.171004543098,183.33621544868,195.467744509779,"PPF",2188.5974,5,12,0.063888585,"Ponderosa pine","G","G. Ponderosa pine"
762,"0304070006760024_0003",-1394507.055,-224686.5094,"fourFri, P1","Coconino",58.2930697,23.5903892046142,589.759730115355,113600,7500,12.7,0.05,"1/20 Acre",118,999,"Coco118","TDMX","update","update",117.374875,4.76537287256513,5.38,2.83,-0.46,3.43,3.37,3.02,-0.26,0.39,0.17,-0.08,0.13,16.57,4.32,6.37,8.56,15.26,18.37,23.72,47.9,62.7,24.05,35.49,793.703,588.0693,206.928,410.024,730.954,879.923,1136.188,2.80759383143847,1.46325540225602,2.14710019015365,2.72523502585631,2.91071889922703,3.16631857412952,134.483744525903,99.6415050777514,70.0899337680633,102.84609910836,130.538757738517,139.423435272975,151.666659700804,"PPF",2185.3975,243,18,0.024504422,"Ponderosa pine","G","G. Ponderosa pine"
765,"0304070006770004_0001",-1392887.911,-225076.7004,"fourFri, P1","Coconino",19.32716144,7.82143165450784,195.535791362696,113600,7500,12.7,0.1,"1/10 Acre",119,999,"Coco119","PIPO","update","update",41.1924035,3.71825385828724,3.12,2.49,0.32,2.3,2.33,1.77,0.12,0.14,0.21,0.06,0.08,7.31,2.7,3.77,4.32,6.5,9.07,12.68,38.26,44.18,18.29,27.12,279.6806,198.2472,103.302,165.2832,248.69,347.0182,485.1368,1.98924327376169,0.993251773010283,1.46325540225602,1.87180217690159,2.20497226412705,2.54002594900908,76.1084476541221,53.948277584417,38.0018128353734,55.9841516903153,71.6151512882549,84.3622388255008,97.1813928090874,"PPF",2216.9094,319,4,0.033009564,"Ponderosa pine","G","G. Ponderosa pine"
767,"0304070006770004_0003",-1392830.709,-224740.9953,"fourFri, P1","Coconino",19.32716144,7.82143165450784,195.535791362696,113600,7500,12.7,0.1,"1/10 Acre",119,999,"Coco119","PIPO","update","update",104.4018625,4.64824751532772,3.38,2.38,0.37,2.53,2.5,1.92,0.16,0.12,0.25,0.08,0.06,7.31,2.17,2.63,3.27,5.32,8.19,12.4,42.4,47.8,21.55,26.51,309.944,193.7881,92.008,138.648,225.568,347.256,525.76,1.98924327376169,0.774727167552368,1.18478998490916,1.67147330335355,2.10291389786498,2.51769647261099,84.3439148074955,52.7348391874223,32.8484319042204,50.2350953601485,70.8704680621907,89.1635492694751,106.750330438706,"PPF",2210.149,13,1,0.040002429,"Ponderosa pine","G","G. Ponderosa pine"
770,"0304070006770008_0003",-1392577.901,-225162.0375,"fourFri, P1","Coconino",65.81954707,26.63624922557,665.90623063925,113600,7500,12.7,0.1,"1/10 Acre",120,999,"Coco120","PIPO","update","update",135.6359345,4.90997434408634,5.34,2.03,-0.27,3.76,3.98,3.05,-0.23,0.12,0.23,-0.07,0.04,17.5,2.94,4.07,4.88,10.37,15.27,19.75,40.2,47.79,22.7,11.22,703.5,196.35,118.188,196.176,416.874,613.854,793.95,2.86220088092947,1.07840958135059,1.58514521986506,2.33891702224144,2.72589011923054,2.98315349134713,115.060475413365,32.1138938840286,43.3520651702937,63.7228378385752,94.0244642941057,109.580782793068,119.922770352155,"PPF",2221.732,346,3,0.038982831,"Ponderosa pine","G","G. Ponderosa pine"
771,"0304070006770008_0004",-1392481.015,-225055.0767,"fourFri, P1","Coconino",65.81954707,26.63624922557,665.90623063925,113600,7500,12.7,0.1,"1/10 Acre",120,999,"Coco120","PIPO","update","update",124.096131,4.82105651525398,5.76,2.22,0.3,4.72,4.62,3.3,0.22,0.12,0.29,0.06,0.03,6.41,2.22,3.02,3.85,7.14,12.97,19.12,55.36,75.42,27.76,59.67,354.8576,382.4847,122.8992,213.136,395.2704,718.0192,1058.4832,1.85785927093258,0.797507195884188,1.34807314829969,1.96571277635149,2.56263899832835,2.95073490762326,102.851089238828,110.858462696547,44.1499983641487,74.629329489871,108.821859298819,141.867694947458,163.352684486023,"PPF",2209.0396,23,5,0.032222199,"Ponderosa pine","G","G. Ponderosa pine"
773,"0304070006770022_0001",-1392524.43,-225706.2242,"fourFri, P1","Coconino",64.56427191,26.1282569421703,653.206423554257,113600,7500,12.7,0.1,"1/10 Acre",121,999,"Coco121","PIPO","update","update",105.76094,4.66118126411229,7.16,1.94,-0.57,4.44,3.95,3.99,-0.69,0.05,0.26,-0.17,0.01,18.56,2.09,2.5,3.23,10.69,18.76,23.07,32.55,37.12,22.49,17.03,604.128,316.0768,68.0295,105.1365,347.9595,610.638,750.9285,2.92100872735805,0.73716406597672,1.17248213723457,2.36930872503695,2.93172694357808,3.13853307218566,95.0788340755047,49.7447786269077,23.9946903475422,38.1642935669851,77.1209989999528,95.4277120134664,102.159251499643,"PPF",2243.9639,273,4,0.039498813,"Ponderosa pine","G","G. Ponderosa pine"
779,"0304070006780003_0002",-1389612.032,-224964.8007,"fourFri, P1","Coconino",120.5547127,48.7868044637122,1219.6701115928,113600,7500,12.7,0.1,"1/10 Acre",122,999,"Coco122","PIPO","update","update",141.4676125,4.95207080395889,4.9,4.07,-1.16,2.63,2.65,2.61,-0.58,0.43,0.16,-0.22,0.16,18.6,2.22,2.97,9.03,14.46,17.67,20.85,48,60.28,30.55,18.96,892.8,352.656,106.56,433.44,694.08,848.16,1000.8,2.92316158071916,0.797507195884188,2.20055236742889,2.67138621673062,2.87186828633161,3.03735394824481,140.311755874519,55.4231435704352,38.280345402441,105.626513636587,128.22653840307,137.849677743917,145.792989515751,"PPF",2184.887,169,8,0.024961727,"Ponderosa pine","G","G. Ponderosa pine"
781,"0304070006780003_0004",-1389691.132,-224827.8587,"fourFri, P1","Coconino",120.5547127,48.7868044637122,1219.6701115928,113600,7500,12.7,0.1,"1/10 Acre",122,999,"Coco122","PIPO","update","update",63.604827,4.15268936369252,4.02,2.6,0.53,2.43,2.96,2.25,0.3,0.23,0.23,0.13,0.1,6.23,2.29,3.83,5.33,7.21,9.96,15.74,41.72,50.52,18.39,43.38,259.9156,270.2574,95.5388,222.3676,300.8012,415.5312,656.6728,1.82937633279936,0.828551817566148,1.67335123817775,1.97546895129686,2.29857707159651,2.75620524298926,76.3215806043894,79.3583453168363,34.5671818288597,69.8122136567759,82.4165646481049,95.8966354270063,114.988882737512,"PPF",2180.6904,88,8,0.021609775,"Ponderosa pine","G","G. Ponderosa pine"
783,"0304070006780003_0006",-1389782.333,-224650.22,"fourFri, P1","Coconino",120.5547127,48.7868044637122,1219.6701115928,113600,7500,12.7,0.1,"1/10 Acre",122,999,"Coco122","PIPO","update","update",153.847573,5.035962326538,5.79,2.51,-0.6,4.12,3.96,3.26,-0.48,0.24,0.2,-0.14,0.07,17.31,2.43,3.79,6.46,13.13,18.11,22.54,41.42,48.16,24.24,22.51,716.9802,389.6481,100.6506,267.5732,543.8446,750.1162,933.6068,2.85128436918812,0.887891257352457,1.86562931779451,2.57489968831471,2.89646427189532,3.11529150861163,118.100198571772,64.1824111504245,36.7764558795388,77.2743663430486,106.652345089995,119.971550141904,129.035374286694,"PPF",2217.7214,138,15,0.014009029,"Ponderosa pine","G","G. Ponderosa pine"
785,"0304070006780003_0008",-1389440.625,-224663.8617,"fourFri, P1","Coconino",120.5547127,48.7868044637122,1219.6701115928,113600,7500,12.7,0.1,"1/10 Acre",122,999,"Coco122","PIPO","update","update",95.9014505,4.56332110690535,9.27,1.65,0.27,8.5,11.02,5.3,0.48,-0.26,0.37,0.09,-0.04,2.01,2.07,2.44,3,6.15,16.62,27.91,45.19,56,23.43,62.15,90.8319,124.9215,93.5433,135.57,277.9185,751.0578,1261.2529,0.698134722070984,0.727548607277278,1.09861228866811,1.81645208181843,2.8106067894273,3.32898504754823,31.5487080903878,43.3890729767117,32.8779215628602,49.6462893249119,82.0854695773747,127.01132081422,150.436834298705,"PPF",2176.9324,257,15,0.014131143,"Ponderosa pine","G","G. Ponderosa pine"
786,"0304070006780003_0009",-1389625.384,-224429.1442,"fourFri, P1","Coconino",120.5547127,48.7868044637122,1219.6701115928,113600,7500,12.7,0.1,"1/10 Acre",122,999,"Coco122","PIPO","update","update",96.618055,4.57076562851586,5.1,2.02,-0.14,4.12,4.23,2.94,-0.1,0.09,0.22,-0.03,0.03,15.64,2.45,4.44,6.16,9.73,14.85,19.94,44.91,57.06,23.98,20.52,702.3924,320.9328,110.0295,276.6456,436.9743,666.9135,895.5054,2.74983173511717,0.896088024556636,1.81807677754543,2.27521389619791,2.69799986524871,2.99272776453369,123.494943224112,56.4265472046042,40.2433131828385,81.6498280795652,102.179856078248,121.167173948319,134.403403905208,"PPF",2218.6177,135,17,0.028609157,"Ponderosa pine","G","G. Ponderosa pine"
787,"0304070006780003_0010",-1389449.725,-224461.0428,"fourFri, P1","Coconino",120.5547127,48.7868044637122,1219.6701115928,113600,7500,12.7,0.1,"1/10 Acre",122,999,"Coco122","PIPO","update","update",89.7238255,4.49673634695078,4.79,2.51,-0.29,3.05,3.18,2.71,-0.2,0.28,0.21,-0.07,0.1,14.77,2.6,3.75,5.79,10.63,14.75,18.81,47.58,61.47,26.81,25.17,702.7566,371.7609,123.708,275.4882,505.7754,701.805,894.9798,2.69259809654329,0.955511445027436,1.7561322915849,2.36368019235386,2.69124308278583,2.93438864331294,128.11381743353,67.7726940899946,45.4632345544054,83.5567744336097,112.463903552196,128.04934587895,139.61821164883,"PPF",2202.9575,176,10,0.043447005,"Ponderosa pine","G","G. Ponderosa pine"
789,"0304070006780015_0002",-1390016.274,-224347.1974,"fourFri, P1","Coconino",126.2724236,51.1006820169896,1277.51705042474,113600,7500,12.7,0.1,"1/10 Acre",123,999,"Coco123","PIPO","update","update",182.7341475,5.20803235068135,6.53,2.09,-0.37,5.19,4.99,3.73,-0.37,0.13,0.22,-0.1,0.03,22.29,3.09,5.13,7.18,13.7,20.06,24.94,51.69,64.78,27.89,17.69,1152.1701,394.3101,159.7221,371.1342,708.153,1036.9014,1289.1486,3.10413814739778,1.12817109090965,1.97129938306013,2.61739583283408,2.99872778253379,3.21647294025189,160.452900838991,54.9122038274667,58.31516368912,101.896465110378,135.293190599194,155.004239079172,166.25948628162,"PPF",2230.084,235,2,0.046840626,"Ponderosa pine","G","G. Ponderosa pine"
790,"0304070006780015_0003",-1389837.444,-224372.5676,"fourFri, P1","Coconino",126.2724236,51.1006820169896,1277.51705042474,113600,7500,12.7,0.1,"1/10 Acre",123,999,"Coco123","PIPO","update","update",207.1975425,5.33367264979376,3.44,3.91,-0.95,2.14,2.04,1.88,-0.33,0.24,0.12,-0.17,0.12,17.32,5.19,8.68,11.14,14.31,17.04,19.41,56.96,73.64,32.28,26.9,986.5472,465.908,295.6224,634.5344,815.0976,970.5984,1105.5936,2.85186190313429,1.6467336971778,2.41054223449914,2.66095859356836,2.83556352140117,2.96578839718092,162.442054002529,76.7150851943124,93.7979513912473,137.304485677071,151.568201489654,161.513698179011,168.931307103425,"PPF",2232.5854,268,2,0.021136386,"Ponderosa pine","G","G. Ponderosa pine"
791,"0304070006780015_0004",-1389885.989,-224179.1426,"fourFri, P1","Coconino",126.2724236,51.1006820169896,1277.51705042474,113600,7500,12.7,0.1,"1/10 Acre",123,999,"Coco123","PIPO","update","update",177.4461005,5.17866690364676,5.32,2.73,-0.82,3.07,2.75,2.93,-0.6,0.29,0.19,-0.2,0.09,17.75,2.42,3.9,5.26,13.17,17.48,20.61,52.46,66.82,32.95,25.24,931.165,448.01,126.9532,275.9396,690.8982,917.0008,1081.2006,2.87638551592142,0.883767540168595,1.66013102674962,2.57794151575519,2.86105737022739,3.02577639490237,150.895184165238,72.5999704218568,46.3624451572445,87.090473663285,135.238811916517,150.091069642129,158.732229676578,"PPF",2231.7373,285,0,0.023257165,"Ponderosa pine","G","G. Ponderosa pine"
792,"0304070006780015_0005",-1389691.144,-224212.6415,"fourFri, P1","Coconino",126.2724236,51.1006820169896,1277.51705042474,113600,7500,12.7,0.1,"1/10 Acre",123,999,"Coco123","PIPO","update","update",153.6745995,5.03483737664034,4.74,2.43,-0.63,3.09,2.94,2.66,-0.43,0.19,0.19,-0.16,0.07,17.54,3.23,4.79,5.88,12.06,15.98,19.26,46.31,56.95,27.54,14.88,812.2774,260.9952,149.5813,272.3028,558.4986,740.0338,891.9306,2.86448398694404,1.17248213723457,1.77155676191054,2.48989419129904,2.77133794033813,2.95803040636998,132.654253435378,42.6235217257273,54.2976477753327,82.0407936440769,115.306999999059,128.340660017059,136.986388118994,"PPF",2240.9363,269,4,0.02705335,"Ponderosa pine","G","G. Ponderosa pine"
793,"0304070006780015_0006",-1389504.664,-224181.8482,"fourFri, P1","Coconino",126.2724236,51.1006820169896,1277.51705042474,113600,7500,12.7,0.1,"1/10 Acre",123,999,"Coco123","PIPO_QUGA","update","update",167.388927,5.12032000891416,5.5,1.79,0.25,4.7,5.43,3.15,0.24,-0.03,0.29,0.07,-0.01,4.62,2.44,3.2,4.12,6.72,12.51,18.74,43.73,52.97,20.96,47.23,202.0326,218.2026,106.7012,180.1676,293.8656,547.0623,819.5002,1.53039470509365,0.89199803930511,1.41585316336144,1.90508815453506,2.52652832447882,2.93066027681028,66.9241604537452,72.280541921573,39.0070742588125,61.9152588337955,83.3095049978181,110.485083629459,128.157773904913,"PPF",2244.775,54,2,0.054988163,"Ponderosa pine","G","G. Ponderosa pine"
794,"0304070006780015_0007",-1389582.151,-224029.0822,"fourFri, P1","Coconino",126.2724236,51.1006820169896,1277.51705042474,113600,7500,12.7,0.1,"1/10 Acre",123,999,"Coco123","PIPO","update","update",210.9535385,5.35163791254675,3.84,4.1,-1.01,2.23,2.25,2.08,-0.39,0.32,0.13,-0.18,0.15,17.93,3.47,7.95,10.27,14.34,17.01,19.56,56.66,73.14,33.12,21.81,1015.9138,391.0533,196.6102,581.8982,812.5044,963.7866,1108.2696,2.88647528761704,1.24415459395877,2.32922702394047,2.66305283517147,2.83380140640777,2.97348666460667,163.547689796382,62.9540260229277,70.4937992937038,131.974003176467,150.888573640816,160.563187687064,168.477754416614,"PPF",2237.4277,338,3,0.033304254,"Ponderosa pine","G","G. Ponderosa pine"
