PLOT_ID,X_albers,Y_albers,X_UTM,Y_UTM,Site,Forest,dbhThreshcm,PlotSizeAcres,PlotSize,RandomUniform,fpc,Elev_Class,CC_Class,Stratum,DOM_TYPE,Dom_Type_Label,Secondary_Label,LifeForm,ForestType,TCUFT,STBIOMS,Elev_ave,Elev_mode,Elev_stddev,Elev_variance,Elev_CV,Elev_IQ,Elev_skewness,Elev_kurtosis,Elev_AAD,Elev_MAD_median,Elev_MAD_mode,Elev_L2,Elev_L3,Elev_L4,Elev_LCV,Elev_Lskewness,Elev_Lkurtosis,Elev_P01,Elev_P05,Elev_P10,Elev_P20,Elev_P25,Elev_P30,Elev_P40,Elev_P50,Elev_P60,Elev_P70,Elev_P75,Elev_P80,Elev_P90,Elev_P95,Elev_P99,Pct_first_returns_above_ht,Pct_all_returns_above_ht,all_returns_above_ht_div_Total_first_returns_x_100,First_returns_above_ht,All_returns_above_ht,Pct_first_returns_above_mean,Pct_first_returns_above_mode,pct_all_returns_above_mean,pct_all_returns_above_mode,All_returns_above_mean_div_Total_first_returns_x_100,All_returns_above_mode_div_Total_first_returns_x_100,First_returns_above_mean,First_returns_above_mode,All_returns_above_mean,All_returns_above_mode,Total_first_returns,Total_all_returns
3200-2020,-942363.4756,-142493.6196,361088.453,3958550.68,SWJM,SWJM,12.7,0.1,1/10 Acre,0.846442112,10869,4,2,SWJM_42,ABCO_PSME,white fir,Douglas fir,Forest,update,4012.85,75.9,17.573636,19.032698,4.368084,19.08016,0.248559,4.320002,-1.418046,5.457939,3.137136,2.179998,2.182698,2.273009,-0.500094,0.484613,0.129342,-0.220014,0.213203,2.4844,7.785,12.215,15.372,16.049999,16.563,17.450001,18.299999,19.129999,19.834,20.370001,20.917999,22.17,23.029001,24.2378,43.196163,39.817232,0,1711,1830,27.038627,19.313305,23.738033,16.710183,27.54355,19.389043,1071,765,1091,768,3961,4596
3200-2310,-942955.7295,-143488.9269,360589.376,3957513.308,SWJM,SWJM,12.7,0.1,1/10 Acre,0.244197976,10869,4,2,SWJM_42,PIPO,Ponderosa pine,none,Forest,update,2821.92,50.66,13.353714,9.632222,5.920695,35.054631,0.443374,8.59,-0.010572,2.14311,4.911496,4.190001,5.007778,3.40057,-0.000794,0.212065,0.254653,-0.000233,0.062362,2.19,3.418,4.819,8.218,9.49,10.08,11.63,13.17,14.888,16.74,18.08,19.372,21.413,22.889999,24.6642,50.256761,44.866071,0,1468,1608,27.148237,40.191715,22.935268,34.821429,28.141048,42.725094,793,1174,822,1248,2921,3584
3301-1530,-945440.0366,-146594.1732,358393.089,3954216.972,SWJM,SWJM,12.7,0.1,1/10 Acre,0.827740508,10869,4,2,SWJM_42,PIPO,Ponderosa pine,none,Forest,update,2059,47.56,11.885669,4.365238,6.430487,41.351164,0.541029,11.55,0.232673,1.975881,5.471962,5.91,7.354762,3.689126,0.231301,0.044651,0.310384,0.062698,0.012103,2.23,2.89,3.71,4.944,5.6,6.436,9.928,11.72,13.7,15.823999,17.15,18.290001,20.536001,22.987999,25.25,58.108995,52.523719,0,3540,4152,31.730138,52.396586,27.147375,47.235927,35.226527,61.2935,1933,3192,2146,3734,6092,7905
3520-0400,-955754.2189,-131532.6582,346584.615,3968105.087,SWJM,SWJM,12.7,0.1,1/10 Acre,0.430052451,10869,4,2,SWJM_42,TEIX,??,none,Forest,update,3521.86,70.47,13.355143,13.83,4.517139,20.404545,0.338232,5.504999,-0.002043,3.192319,3.489934,2.759999,2.780001,2.523926,-0.027616,0.40077,0.188985,-0.010942,0.158788,2.741,5.12,7.474,9.942,10.74,11.32,12.438,13.47,14.272,15.53,16.244999,16.955999,18.9,20.837,24.709999,63.952941,53.460707,0,1359,1483,35.670588,32.235294,27.649603,24.981975,36.094118,32.611765,758,685,767,693,2125,2774
3580-1310,-958332.6273,-134632.6037,344293.207,3964805.209,SWJM,SWJM,12.7,0.1,1/10 Acre,0.606717483,10869,4,2,SWJM_42,PIPO,Ponderosa pine,none,Forest,update,1001,21.8,10.473077,3.037619,5.858103,34.317375,0.559349,10.23,0.345732,1.868522,5.127464,4.84,6.112381,3.348534,0.342128,-0.016566,0.319728,0.102173,-0.004947,2.14,2.629,3.24,4.61,5.495,6.154,7.64,9.15,11.676001,14.446,15.725,16.878,18.912001,20.002001,22.5882,36.686391,34.4,0,2170,2322,17.61623,36.60186,16.37037,34.325926,18.681319,39.171598,1042,2165,1105,2317,5915,6750
3191-0120,-946445.2873,-138047.06,356561.212,3962553.408,SWJM,SWJM,12.7,0.1,1/10 Acre,0.272729411,2450,4,3,SWJM_43,POTR5_PSME,aspen,Douglas fir,Deciduous_Mix,update,3788.84,66.39,13.130305,2.01,6.511309,42.397149,0.495899,10.485002,0.018008,1.954768,5.485767,5.25,11.08,3.75292,0.016876,0.11579,0.285821,0.004497,0.030853,2.14,2.69,3.85,6.46,7.79,9.19,11.422,13.09,14.86,17.110001,18.275002,19.83,22.162001,23.591,25.02,81.80747,73.039378,0,6943,8829,48.862967,86.21421,38.98908,78.358703,55.53199,111.605986,4147,7317,4713,9472,8487,12088
3081-0530,-951255.4445,-125225.6194,350496.462,3974748.394,SWJM,SWJM,12.7,0.1,1/10 Acre,0.901436917,16306,5,2,SWJM_52,PIPO,Ponderosa pine,none,Forest,update,4489.15,82.68,14.995973,4.234127,10.517176,110.610996,0.701333,19.200001,0.459868,1.764482,9.347616,8.01,8.095873,5.925528,0.953247,-0.260335,0.395141,0.160871,-0.043934,2.254,2.91,3.58,4.65,5.24,5.68,8.01,12.33,16.76,22.4,24.440001,26.780001,31.24,32.799999,35.446,65.676568,60.225989,0,2189,2665,30.30303,58.625863,28.293785,53.943503,37.563756,71.617162,1010,1954,1252,2387,3333,4425
3083-0210,-948931.0058,-124443.115,352755.961,3975738.341,SWJM,SWJM,12.7,0.1,1/10 Acre,0.590490738,16306,5,2,SWJM_52,POTR5,aspen,none,Deciduous ,update,6030.47,100.16,18.828564,26.670001,7.831063,61.325544,0.415914,13.000001,-0.516997,2.154641,6.755782,6.049999,6.23,4.433274,-0.644776,0.066775,0.235455,-0.14544,0.015062,2.18,3.29,7.145,11.52,12.78,14.37,17.049999,20.440001,23.139999,25.02,25.780001,26.48,27.83,28.52,29.5,74.781871,66.616415,0,6171,7954,50.036355,18.965099,37.864322,13.115578,54.786718,18.977218,4129,1565,4521,1566,8252,11940
3083-0611,-948575.9308,-127001.1299,353358.658,3973248.617,SWJM,SWJM,12.7,0.1,1/10 Acre,0.631620623,16306,5,2,SWJM_52,PIPO,Ponderosa pine,none,Forest,update,2386.97,41.92,13.803686,2.01,8.119907,65.932885,0.588242,15.16,0.041445,1.662578,7.233046,7.48,12.9,4.661233,0.07847,-0.17786,0.33768,0.016835,-0.038157,2.06,2.44,3.028,4.62,5.58,6.724,10.844,14.91,17.09,19.85,20.74,21.794001,24.440001,26.290001,28.969999,43.979315,43.594566,0,1786,2086,27.333169,48.731839,24.994775,48.171369,29.450874,56.759419,1110,1979,1196,2305,4061,4785
3084-0404,-949300.36,-120995.0275,352053.318,3979104.593,SWJM,SWJM,12.7,0.1,1/10 Acre,0.300229316,16306,5,2,SWJM_52,POTR5_PSME,aspen,Douglas fir,Deciduous_Mix,update,2934.3,55.12,16.835143,20.18,7.611647,57.937163,0.452128,12.139999,-0.564798,2.067067,6.454249,4.82,4.42,4.277526,-0.693675,0.138244,0.254083,-0.162167,0.032319,2.2,2.87,4,8.28,10.59,12.88,17.1,19.1,20.610001,22.030001,22.73,23.559999,25.52,26.610001,27.809999,68.699281,60.627675,0,2963,3400,49.130536,35.729191,39.336662,27.99572,51.147693,36.401577,2119,1541,2206,1570,4313,5608
3091-0307,-948910.2249,-130446.9475,353354.351,3969818.482,SWJM,SWJM,12.7,0.1,1/10 Acre,0.390511059,16306,5,2,SWJM_52,PIPO,Ponderosa pine,none,Forest,update,3724,72.77,21.607146,30.114443,8.852009,78.35806,0.40968,16.999999,-0.035387,1.555348,8.043596,8.45,8.874444,5.075431,-0.067678,-0.28157,0.234896,-0.013334,-0.055477,6.3334,8.78,10.033999,12.4,13.3,14.71,16.9,21.24,25.952,29.15,30.299999,31.162001,32.896,34.009998,35.23,67.416641,60.8824,0,6652,7631,34.356947,20.27972,30.046274,16.036381,38.167629,20.370933,3390,2001,3766,2010,9867,12534
3111-0110,-947238.5093,-134737.3024,355446.133,3965743.584,SWJM,SWJM,12.7,0.1,1/10 Acre,0.741796653,16306,5,2,SWJM_52,PIPO,Ponderosa pine,none,Forest,update,2197,43.93,15.699768,12.90127,6.857793,47.029324,0.436809,7.620001,0.785238,2.84907,5.393334,3.59,3.341269,3.768301,0.71473,0.496877,0.240023,0.189669,0.131857,4.2063,6.7,8.249,10.2,11,11.646999,13.026,14.1,15.403999,17.184999,18.620001,22.129999,27.284,30.046499,31.889099,51.482308,45.13385,0,1615,1804,19.030921,32.164488,16.912685,27.695772,21.549251,35.288492,597,1009,676,1107,3137,3997
3140-9050,-949752.2369,-136152.4898,353057.551,3964111.677,SWJM,SWJM,12.7,0.1,1/10 Acre,0.247441482,16306,5,2,SWJM_52,PIPO,Ponderosa pine,none,Forest,update,6636,110.43,22.462476,31.285557,10.33783,106.870733,0.460227,17.339999,-0.429828,1.996674,8.970074,7.34,6.604443,5.877706,-0.737883,0.127284,0.261668,-0.125539,0.021655,2.25,3.354,6.636,11.786,13.81,16.313999,20.66,25.41,27.688,29.91,31.15,31.91,34.32,36.496002,38.668398,65.138219,58.39822,0,2969,3675,42.825801,19.635805,34.689337,14.587637,47.893813,20.140412,1952,895,2183,918,4558,6293
3181-0840,-948656.3393,-140322.7102,354559.473,3960101.12,SWJM,SWJM,12.7,0.1,1/10 Acre,0.674102257,16306,5,2,SWJM_52,PIPO,Ponderosa pine,none,Forest,update,5202.64,92.92,15.609939,2.01,9.194948,84.547073,0.589044,16.372499,0.064967,1.767443,7.985243,8.2,13.52,5.300572,0.117878,-0.069391,0.339564,0.022239,-0.013091,2.09,2.42,2.821,5.178,7.1075,9.292,12.467999,15.530001,18.606001,21.750999,23.48,25.030001,28.677,30.339001,31.8552,47.608972,43.269231,0,1125,1305,27.253491,54.422344,24.469496,49.104775,31.231485,62.674566,644,1286,738,1481,2363,3016
3183-0410,-949427.5131,-141015.5915,353851.617,3959345.242,SWJM,SWJM,12.7,0.1,1/10 Acre,0.467538419,16306,5,2,SWJM_52,PIPO,Ponderosa pine,none,Forest,update,3317.47,61.54,17.40882,17.250635,6.082723,36.999519,0.349405,8.179999,-0.044768,2.647099,4.832936,4.07,4.059364,3.44791,0.016965,0.406825,0.198055,0.00492,0.117992,2.829,7.195,9.68,12.54,13.31,14.24,15.94,17.290001,18.559999,20.24,21.49,23.07,25.82,28.059999,29.709999,75.103602,62.554812,0,4712,5421,39.910743,40.962703,31.156243,31.952458,43.034747,44.134523,2504,2570,2700,2769,6274,8666
3192-1940,-947768.4243,-141416.4607,355556.481,3959105.628,SWJM,SWJM,12.7,0.1,1/10 Acre,0.404979287,16306,5,2,SWJM_52,TEIX,??,none,Forest,update,5840.15,110.04,17.194271,23.655556,7.662048,58.706986,0.445616,13.65,-0.496748,1.88645,6.706249,5.064999,4.455555,4.31923,-0.679094,-0.017794,0.251202,-0.157226,-0.00412,2.26,3.63,5.419,8.28,10.02,12.23,17.056,19.645,21.700001,23.139999,23.67,24.15,25.440001,26.629999,28.296601,83.129037,68.807739,0,6307,7895,60.735469,27.098985,42.400209,17.971065,64.122842,27.178068,4608,2056,4865,2062,7587,11474
3200-2610,-944069.3974,-144702.8171,359587.673,3956211.348,SWJM,SWJM,12.7,0.1,1/10 Acre,0.770115488,16306,5,2,SWJM_52,PSME,Douglas fir,none,Forest,update,4775.28,87.31,17.30192,19.055714,6.9193,47.876708,0.399915,7.567499,-0.715809,2.768794,5.416968,3.560001,3.505,3.798385,-0.654169,0.513653,0.219535,-0.172223,0.135229,2.2269,3.4545,4.659,12.17,14.252501,15.677,17.696001,18.869999,19.973999,21.193001,21.82,22.629999,24.791,26.8055,29.5924,70.014065,61.20957,0,2489,2763,48.83263,38.424754,39.698715,30.903855,50.407876,39.240506,1736,1366,1792,1395,3555,4514
3292-0620,-947331.2034,-146636.5654,356497.862,3953997.525,SWJM,SWJM,12.7,0.1,1/10 Acre,0.939341459,16306,5,2,SWJM_52,PIPO,Ponderosa pine,none,Forest,update,3825.23,68.05,16.786561,22.692858,5.8933,34.730985,0.351073,9.335001,-0.370178,2.246512,4.909929,4.67,5.422857,3.366257,-0.301228,0.170031,0.200533,-0.089485,0.05051,3.3058,6.059,8.391999,11.08,12.42,13.67,15.72,17.27,18.860001,20.736,21.755001,22.844,24.262001,25.040001,26.040001,71.186094,62.304041,0,3481,4332,43.680982,18.834356,33.294981,13.246081,47.341513,18.834356,2136,921,2315,921,4890,6953
3630-0120,-963871.8905,-139028.0057,339152.785,3959949.196,SWJM,SWJM,12.7,0.1,1/10 Acre,0.394949638,16306,5,2,SWJM_52,PIPO,Ponderosa pine,none,Forest,update,5850.15,108.64,18.609568,25.465239,8.709487,75.855167,0.468011,15.04,-0.24572,1.793078,7.657641,7.3,6.225,5.002342,-0.371669,-0.049039,0.268805,-0.074299,-0.009803,2.5,3.93,5.84,9.29,11.19,12.9,15.656,19.884998,22.780001,25.26,26.23,27.352001,29.530001,30.6605,31.7961,82.392777,71.727642,0,8760,10587,49.463883,29.204289,38.963415,21.300813,54.091422,29.571106,5259,3105,5751,3144,10632,14760
