PLOT_ID,X_albers,Y_albers,X_UTM,Y_UTM,Site,Forest,dbhThreshcm,PlotSizeAcres,PlotSize,RandomUniform,fpc,Elev_Class,CC_Class,Stratum,DOM_TYPE,Dom_Type_Label,Secondary_Label,LifeForm,ForestType,TCUFT,STBIOMS,Elev_ave,Elev_mode,Elev_stddev,Elev_variance,Elev_CV,Elev_IQ,Elev_skewness,Elev_kurtosis,Elev_AAD,Elev_MAD_median,Elev_MAD_mode,Elev_L2,Elev_L3,Elev_L4,Elev_LCV,Elev_Lskewness,Elev_Lkurtosis,Elev_P01,Elev_P05,Elev_P10,Elev_P20,Elev_P25,Elev_P30,Elev_P40,Elev_P50,Elev_P60,Elev_P70,Elev_P75,Elev_P80,Elev_P90,Elev_P95,Elev_P99,Pct_first_returns_above_ht,Pct_all_returns_above_ht,all_returns_above_ht_div_Total_first_returns_x_100,First_returns_above_ht,All_returns_above_ht,Pct_first_returns_above_mean,Pct_first_returns_above_mode,pct_all_returns_above_mean,pct_all_returns_above_mode,All_returns_above_mean_div_Total_first_returns_x_100,All_returns_above_mode_div_Total_first_returns_x_100,First_returns_above_mean,First_returns_above_mode,All_returns_above_mean,All_returns_above_mode,Total_first_returns,Total_all_returns
2303,-1431755.738,2184.336209,392849.918,4032088.945,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.354233993,23464,2,46.931241,K23,PIEN_POTR5,udpate,udpate,udpate,wet-mixed conifer,1281,27.03,11.444859,4.624381,6.166696,38.028136,0.538818,11.874,0.189727,1.552417,5.601884,5.358001,5.171618,3.522523,0.213838,-0.193273,0.307782,0.060706,-0.054868,2.25364,2.25364,3.9408,5.1002,5.775,6.5492,8.2676,9.796,14.078401,16.8762,17.649,18.4946,19.905001,20.622799,22.011359,56.201799,46.931241,65.359897,0,0,28.341902,50.61054,21.642824,41.508999,30.141388,57.808483,0,0,0,0,0,0
2304,-1431926.454,1196.966579,392836.826,4031096.643,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.454480472,13708,2,49.517167,K24,PIEN_POTR5,udpate,udpate,udpate,wet-mixed conifer,2165,51.31,11.401265,9.573143,5.143519,26.45579,0.451136,8.140501,0.222745,2.414844,4.274412,3.953001,3.902857,2.938112,0.11333,0.172906,0.257701,0.038572,0.058849,2.2987,2.2987,4.456,6.618,7.4995,8.278,9.712,10.949,12.456,14.353,15.64,16.802,18.042,19.277,23.3935,57.699524,49.517167,66.604128,0,0,30.740367,39.428489,24.345494,31.759657,32.746428,42.719007,0,0,0,0,0,0
1407,-1432005.21,36518.7889,387141.219,4065630.602,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.854877539,13708,2,49.856322,K24,PIPO,udpate,udpate,udpate,Ponderosa Pine,1548,33.04,8.757969,3.560651,4.602233,21.180547,0.525491,7.4175,0.4841,2.395069,3.882658,3.670001,4.541349,2.613517,0.29995,0.115603,0.298416,0.114769,0.044233,2.13147,2.13147,3.1057,4.1002,4.55775,5.494,6.8278,8.101999,9.894401,11.3764,11.97525,12.747,15.227,17.3638,19.85724,55.36105,49.856322,60.743982,0,0,29.365427,52.341357,25.161638,46.85704,30.656455,57.089716,0,0,0,0,0,0
2401,-1426898.878,5731.143012,397126.085,4036313.813,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.108705714,13708,2,50.314233,K24,POTR5_PSME,udpate,udpate,udpate,Aspen,2850,56.2,14.074575,14.656381,4.303184,18.517395,0.305742,4.161499,-0.188467,3.754155,3.181807,2.066,2.072381,2.341498,-0.15085,0.492517,0.166364,-0.064425,0.210343,3.24562,3.24562,8.3604,10.8864,12.183001,12.773001,13.6738,14.555,15.2232,15.9454,16.3445,16.9256,18.488001,21.355501,25.2339,62.648378,50.314233,71.801635,0,0,38.459509,34.107096,27.818854,24.731978,39.699288,35.294118,0,0,0,0,0,0
2406,-1420102.475,2413.768072,404426.658,4034126.89,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.551560548,13708,2,53.216721,K24,PIPO,udpate,udpate,udpate,Ponderosa Pine,1759,47.77,10.081838,9.396445,4.552489,20.725159,0.451554,6.618001,0.238161,2.355666,3.717371,3.332,3.474556,2.599983,0.127606,0.20251,0.257888,0.049079,0.077889,2.197,2.197,4.052,5.3784,6.661,7.5822,8.8296,9.795,10.9928,12.5208,13.279,13.858399,16.746,17.869101,20.744601,59.565667,53.216721,69.609617,0,0,33.014478,37.435367,26.692361,30.625556,34.914685,40.059462,0,0,0,0,0,0
2202,-1431920.109,1692.787925,392764.29,4031582.587,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.450743486,13708,2,55.113636,K24,PIEN,udpate,udpate,udpate,wet-mixed conifer,5853,90.53,11.798695,12.703127,5.58058,31.142878,0.472983,8.7975,0.092293,2.150903,4.672584,4.364,4.308126,3.206211,0.051285,0.169756,0.271743,0.015995,0.052946,2.1633,2.1633,3.8978,6.29,7.231,8.352799,10.243999,11.868,13.403,15.2084,16.0285,16.9296,19.1514,21.0385,23.57022,58.422274,55.113636,64.516628,0,0,33.58082,30.25522,29.519027,26.493129,34.555298,31.013148,0,0,0,0,0,0
2402,-1437152.025,4052.915926,387174.886,4033076.779,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.124195535,13708,2,55.183867,K24,PIPO,udpate,udpate,udpate,Ponderosa Pine,1062,15.47,11.189504,10.469,5.156475,26.589239,0.460831,6.79375,0.521005,3.325962,4.05558,3.382,3.44,2.87907,0.197737,0.371578,0.257301,0.068681,0.129062,2.2661,2.2661,4.3111,6.6194,7.44725,8.3763,9.865,10.941,12.3526,13.6177,14.241,14.8714,17.424,20.776449,25.99619,66.403735,55.183867,74.887315,0,0,35.849968,40.437862,27.734282,31.411625,37.636832,42.627173,0,0,0,0,0,0
3401,-1430185.733,39830.20146,388428.223,4069152.081,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.03875275,13708,2,56.455328,K24,PIPO,udpate,udpate,udpate,Ponderosa Pine,2837,49.2,12.713309,11.924555,4.65837,21.700408,0.366417,5.343,-0.038545,2.918082,3.592374,2.657,2.838555,2.611855,-0.027446,0.41208,0.205443,-0.010508,0.157773,2.34928,2.34928,6.0416,9.1436,10.151,10.777801,11.8522,12.699,13.7534,14.809,15.494,16.5056,18.6248,21.188799,23.294321,67.903279,56.455328,77.128188,0,0,37.87678,45.048029,28.779246,34.282943,39.317655,46.836701,0,0,0,0,0,0
2403,-1440507.832,4475.07102,383763.371,4032967.441,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.926619601,13708,2,57.568438,K24,ABCO_POTR5,udpate,udpate,udpate,dry-mixed conifer,2512,44.78,11.574658,16.731476,5.4591,29.801769,0.471642,9.615,-0.165785,1.779444,4.766923,4.721999,4.729476,3.141553,-0.161013,-0.032886,0.271416,-0.051253,-0.010468,2.1453,2.1453,3.459,5.726,6.948,7.893,9.967,12.071,13.991,15.847,16.563,17.094999,18.391001,19.317001,20.395899,59.679021,57.568438,70.979484,0,0,37.094639,17.918597,32.125604,14.54643,39.60953,17.935142,0,0,0,0,0,0
2306,-1432577.77,1085.050688,392205.547,4030885.813,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.234113795,13708,2,57.601289,K24,PIEN_PIPO,udpate,udpate,udpate,wet-mixed conifer,2736,54.65,10.114018,6.351587,5.687655,32.349419,0.562354,7.776249,0.81384,2.765632,4.63903,3.446,3.226587,3.149672,0.642253,0.270297,0.311417,0.203911,0.085817,2.19681,2.19681,3.9676,5.2116,5.70175,6.2355,7.2904,8.621,10.144,12.1252,13.478,15.026,19.399799,21.945398,23.91417,65.947318,57.601289,73.770232,0,0,28.974929,48.82577,24.321645,41.717259,31.148842,53.427483,0,0,0,0,0,0
4404,-1435655.554,-1612.345539,389567.391,4027768.466,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.563170152,13708,2,58.581043,K24,PIPO,udpate,udpate,udpate,Ponderosa Pine,3671,53.41,12.11146,6.484762,6.060784,36.7331,0.500417,10.653001,0.11327,1.823945,5.257482,5.348,5.590238,3.49407,0.111852,-0.003211,0.288493,0.032012,-0.000919,2.35156,2.35156,4.1666,5.8204,6.606,7.414,9.84,12.075,14.0252,16.191799,17.259001,18.368,20.4774,21.870199,23.600761,68.153194,58.581043,80.542347,0,0,38.465493,55.751189,30.529071,46.5788,41.974039,64.040612,0,0,0,0,0,0
2404,-1442799.082,-4033.514443,382833.638,4024288.365,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.275968276,13708,2,66.907283,K24,PIPO,udpate,udpate,udpate,Ponderosa Pine,4403,81.19,12.811423,13.628952,4.970939,24.710239,0.388008,6.939499,-0.112919,2.379444,4.011106,3.472,3.560952,2.837789,-0.069216,0.271407,0.221505,-0.024391,0.09564,2.44626,2.44626,5.8575,8.345,9.51,10.3299,11.7998,12.993999,13.979799,15.5177,16.449499,17.4848,19.553699,20.9032,22.62311,81.047662,66.907283,93.772482,0,0,46.76259,40.490108,35.129933,29.932628,49.235612,41.951439,0,0,0,0,0,0
3105,-1430873.467,73.04931129,394064.948,4030161.231,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.010332712,15554,3,12.846348,K31,PIPO,udpate,udpate,udpate,Ponderosa Pine,2122,41.88,17.775058,21.003079,5.046054,25.462664,0.283884,7.8,-0.522409,2.760463,4.218587,3.847,3.45708,2.853396,-0.297205,0.138149,0.160528,-0.104158,0.048416,2.2386,2.2386,10.709,13.155,14.237,15.166,16.42,18.266001,20.169001,21.489,22.037001,22.462999,23.855,24.671,25.4686,12.215231,12.846348,13.278368,0,0,7.290085,4.860056,7.178841,4.701931,7.420265,4.860056,0,0,0,0,0,0
4101,-1433165.613,25552.57556,387728.427,4054725.021,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.596005753,15554,3,13.946883,K31,PIPO_POTR5,udpate,udpate,udpate,dry-mixed conifer,1411,23.94,8.49623,2.003,7.132531,50.872992,0.839494,9.750499,1.228346,3.342418,5.811111,2.775,3.5155,3.681704,1.328631,0.357683,0.433334,0.360874,0.097152,2.02101,2.02101,2.3867,2.8582,3.11,3.4061,4.4386,5.5185,6.5774,8.925799,12.860499,16.565199,19.801701,23.997549,28.49691,13.36561,13.946883,14.407277,0,0,5.311033,17.473592,5.595796,17.994603,5.780516,18.588615,0,0,0,0,0,0
3103,-1444286.968,23425.92579,376982.256,4050915.07,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.983545075,15554,3,14.996521,K31,QUGA,udpate,udpate,udpate,Ponderosa Pine (open),0,0.3,13.255412,2.008,6.921058,47.901043,0.522131,12.532251,-0.227495,1.665983,6.088422,6.1535,11.9845,3.967014,-0.2858,-0.174406,0.299275,-0.072044,-0.043964,2.13557,2.13557,2.7476,5.0706,7.459,8.7988,11.1294,13.9925,16.358,18.985201,19.991251,20.458799,21.8276,22.34165,23.17899,13.539367,14.996521,15.857248,0,0,9.013981,15.673289,9.429367,17.014614,9.970567,17.99117,0,0,0,0,0,0
3106,-1445225.848,16496.42692,377149.861,4043990.76,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.977624045,15554,3,16.585286,K31,PIPO,udpate,udpate,udpate,Ponderosa Pine,1279,26.6,16.519597,17.012619,6.342573,40.228236,0.383942,9.278,-0.759284,2.771362,5.092349,4.366,4.662619,3.525339,-0.625191,0.313086,0.213403,-0.177342,0.08881,2.07284,2.07284,7.5668,11.4104,12.43,14.3644,16.072399,17.51,19.009399,21.1486,21.708,22.125601,23.656,24.788601,25.46688,14.677949,16.585286,17.59627,0,0,10.429978,10.015541,10.530599,10.07487,11.172509,10.689,0,0,0,0,0,0
1102,-1433557.984,30907.64044,386485.791,4059901.363,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.177674305,15554,3,23.743477,K31,PIPO,udpate,udpate,udpate,Ponderosa Pine,2025,27.22,16.177648,16.76673,6.563865,43.084325,0.405737,9.325001,-0.143031,2.378306,5.35756,4.630001,4.600271,3.746832,-0.106819,0.341927,0.231605,-0.028509,0.091258,2.44268,2.44268,6.8002,10.842199,11.413,12.943,14.1366,16.712999,17.648401,19.996599,20.738001,21.7868,25.028,26.896,28.40068,22.416128,23.743477,26.011735,0,0,13.374455,12.185949,13.128261,11.974732,14.382428,13.1187,0,0,0,0,0,0
3104,-1443719.193,22106.57051,377758.02,4049712.969,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.354370459,15554,3,23.753177,K31,PIPO,udpate,udpate,udpate,Ponderosa Pine,0,0,13.073929,2.400952,7.671043,58.844895,0.586743,15.184999,-0.005685,1.504451,7.002328,7.314001,12.471047,4.38203,0.024047,-0.305109,0.335173,0.005488,-0.069627,2.1298,2.1298,3.0792,4.4042,5.208,5.8964,9.5316,14.872,16.8438,19.106001,20.393,21.131401,22.500401,24.295601,26.23184,22.78729,23.753177,25.479172,0,0,13.553114,24.584718,14.000953,25.452668,15.018315,27.302155,0,0,0,0,0,0
1106,-1423842.571,39146.59722,394859.256,4069469.929,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.739013827,15554,3,25.507826,K31,PIPO,udpate,udpate,udpate,Ponderosa Pine,985,19.42,12.011821,9.149238,5.964303,35.572915,0.496536,9.157001,0.555663,2.140651,4.987347,3.452,3.331762,3.345788,0.521326,0.176809,0.278541,0.155816,0.052845,2.46344,2.46344,5.3606,6.9738,7.634,8.165401,9.2238,10.203,11.9258,14.0638,16.791,19.358599,21.897999,22.9778,23.711699,25.294437,25.507826,27.758652,0,0,9.494474,15.473818,10.23976,15.867466,11.143323,17.267621,0,0,0,0,0,0
4206,-1432963.771,25413.87603,387951.654,4054620.766,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.160959758,15554,3,28.808173,K31,PIPO,udpate,udpate,udpate,Ponderosa Pine,2198,44.26,12.224615,2.395857,7.707684,59.408398,0.630505,13.765,0.333112,1.695894,6.854349,6.525001,8.075143,4.394621,0.488448,-0.178509,0.35949,0.111147,-0.04062,2.105,2.105,3.062,4.541,5.092,5.614,7.793,10.471,14.059,17.73,18.857,21.143,23.743999,25.007,26.156,28.695222,28.808173,31.418668,0,0,14.855162,30.601634,14.846765,30.624291,16.192127,33.399356,0,0,0,0,0,0
3205,-1429545.281,-6836.428764,396487.457,4023609.814,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.357975245,24003,3,29.854997,K32,PIEN,udpate,udpate,udpate,wet-mixed conifer,2122,32.5,13.736397,2.001,7.285066,53.072188,0.530348,9.961501,0.085074,2.117074,6.050451,4.933,12.028999,4.174479,0.074003,0.236908,0.303899,0.017728,0.056752,2.06388,2.06388,2.9452,5.8926,8.3285,9.852201,11.7436,14.03,15.984,17.3566,18.290001,19.656401,24.870201,26.1644,27.81678,32.54617,29.854997,34.90766,0,0,19.164396,36.027853,17.063698,33.298809,19.951559,38.934302,0,0,0,0,0,0
4102,-1444549.841,20658.93771,377160.419,4048167.852,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.323211401,24003,3,33.796446,K32,PIPO,udpate,udpate,udpate,Ponderosa Pine,9623,175.81,16.198248,19.98735,4.831886,23.347118,0.298297,7.233,-0.28698,2.533967,3.966441,3.441,3.63985,2.746496,-0.183903,0.2421,0.169555,-0.066959,0.088149,4.92295,4.92295,9.37,11.994,12.77825,13.545,15.16,16.7365,17.732,19.483501,20.01125,20.431999,22.019501,23.560751,25.89005,31.675087,33.796446,40.652934,0,0,20.753984,10.143801,18.739903,8.594507,22.54178,10.338127,0,0,0,0,0,0
4204,-1440246.637,8237.007534,383425.227,4036687.649,NorthKaibab,NorthKaibab,20.32,0.1,1/10 Acre,0.427356418,24003,3,34.454191,K32,PIPO,udpate,udpate,udpate,Ponderosa Pine,3238,51.39,19.80938,19.969015,4.609815,21.250395,0.232709,6.524252,-0.590001,2.993182,3.691015,3.018,3.246485,2.574439,-0.343837,0.290831,0.129961,-0.133558,0.112969,8.28538,8.28538,13.1699,15.6412,16.654749,18.1133,19.5828,20.5065,21.691801,22.804901,23.179001,23.6464,24.759701,25.989,28.893061,34.988777,34.454191,39.674523,0,0,22.895623,22.362514,20.077973,19.61501,23.12009,22.586981,0,0,0,0,0,0
