PLOT_ID,X_albers,Y_albers,X_UTM,Y_UTM,Site,Forest,dbhThreshcm,PlotSizeAcres,PlotSize,RandomUniform,fpc,Elev_Class,CC_Class,Stratum,DOM_TYPE,Dom_Type_Label,Secondary_Label,LifeForm,ForestType,TCUFT,STBIOMS,Elev_ave,Elev_mode,Elev_stddev,Elev_variance,Elev_CV,Elev_IQ,Elev_skewness,Elev_kurtosis,Elev_AAD,Elev_MAD_median,Elev_MAD_mode,Elev_L2,Elev_L3,Elev_L4,Elev_LCV,Elev_Lskewness,Elev_Lkurtosis,Elev_P01,Elev_P05,Elev_P10,Elev_P20,Elev_P25,Elev_P30,Elev_P40,Elev_P50,Elev_P60,Elev_P70,Elev_P75,Elev_P80,Elev_P90,Elev_P95,Elev_P99,Pct_first_returns_above_ht,Pct_all_returns_above_ht,all_returns_above_ht_div_Total_first_returns_x_100,First_returns_above_ht,All_returns_above_ht,Pct_first_returns_above_mean,Pct_first_returns_above_mode,pct_all_returns_above_mean,pct_all_returns_above_mode,All_returns_above_mean_div_Total_first_returns_x_100,All_returns_above_mode_div_Total_first_returns_x_100,First_returns_above_mean,First_returns_above_mode,All_returns_above_mean,All_returns_above_mode,Total_first_returns,Total_all_returns
031102Lidar10032_0032,-1335993.258,-240511.286,526737.6645,3809508.603,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.055278796,8278,3,2,ASP1_32,PIPO,update,update,update,update,3846,60.4,14.83,2.86,8.41,70.78,0.56,16.56,-0.07,1.53,7.53,8.42,11.95,4.82,-0.1,-0.31,0.32,-0.02,-0.06,2.17,2.74,3.41,5.02,5.93,7.48,12.14,14.82,19.27,21.59,22.49,23.62,25.7,26.61,27.54,39.56,36.76,46.67,1024,1208,21.87,40.03,19.65,37.21,24.96,47.25,566,1036,646,1223,2588,3286
031102Lidar10033_0033,-1331429.952,-238295.9573,530928.4031,3812388.858,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.746530132,8113,3,3,ASP1_33,PIPO,update,update,update,update,1933.99,39.55,14.25,20.38,5.52,30.48,0.38,9.41,-0.34,2,4.73,4.53,5.32,3.16,-0.3,0.05,0.22,-0.09,0.01,2.64,4.48,6.27,8.78,9.52,10.95,13.18,15.06,16.83,18.33,18.93,19.84,21.04,21.7,22.77,51.09,48.94,61.96,1264,1533,31.64,10.54,26.21,8.33,33.18,10.54,783,261,821,261,2474,3132
031102Lidar10034_0034,-1361105.883,-239816.0729,501638.8881,3806276.827,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.500703488,8113,3,3,ASP1_33,PIPO_PIST3,update,update,update,update,3273.94,50.36,13.03,7.07,5.18,26.85,0.39,8.68,-0.16,2.03,4.41,4.3,6.42,2.98,-0.13,0.1,0.22,-0.04,0.03,2.63,4.15,5.95,7.69,8.7,9.73,11.61,13.5,14.94,16.51,17.38,18.11,19.61,20.75,22.32,54.86,50.96,64,1608,1876,32.17,48.68,27.32,44.63,34.32,56.05,943,1427,1006,1643,2931,3681
031102Lidar10035_0035,-1353067.142,-232824.5518,508531.0348,3814376.799,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.774026258,8438,2,3,ASP1_23,PIPO,update,update,update,update,2617.31,46.8,10.09,10.28,2.46,6.07,0.24,3.15,-0.39,3.17,1.93,1.56,1.57,1.38,-0.1,0.19,0.13,-0.07,0.13,3.55,5.71,6.78,8.15,8.59,8.99,9.7,10.3,10.88,11.47,11.74,12.08,13.04,13.83,15.25,66.59,51.8,69.5,1511,1577,37.5,35.16,27.95,26.21,37.5,35.16,851,798,851,798,2269,3044
031102Lidar10036_0036,-1367920.652,-237214.1943,494445.8461,3807762.673,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.214867935,8438,2,3,ASP1_23,PIPO,update,update,update,update,1427.36,32.95,7.81,8.3,2.19,4.81,0.28,3.06,-0.02,2.61,1.78,1.53,1.57,1.24,-0.005378,0.13,0.15,-0.004308,0.1,2.92,4.04,5,5.95,6.3,6.6,7.21,7.83,8.42,9.04,9.36,9.74,10.73,11.42,12.56,67.34,53.98,68.75,1912,1952,35.01,29.27,27.48,22.98,35.01,29.27,994,831,994,831,2839,3616
031102Lidar10037_0037,-1361789.322,-226269.3271,498813.2742,3819436.934,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.990806627,8438,2,3,ASP1_23,PIPO,update,update,update,update,2115.29,38.98,7.86,8.74,2.1,4.41,0.26,2.83,-0.46,2.94,1.67,1.4,1.44,1.18,-0.09,0.14,0.15,-0.08,0.12,2.42,3.75,5.05,6.27,6.55,6.91,7.53,8.04,8.53,9.07,9.38,9.65,10.49,11.08,11.79,77.6,56.3,79.88,3198,3292,43.77,29.67,30.87,20.91,43.8,29.67,1804,1223,1805,1223,4121,5847
031102Lidar10038_0038,-1368049.869,-229748.9516,493134.5166,3815053.465,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.350367201,8438,2,3,ASP1_23,PIPO,update,update,update,update,5402.97,92.32,11.94,13.51,3.39,11.55,0.28,3.59,-1.07,3.59,2.6,1.69,1.64,1.82,-0.42,0.29,0.15,-0.23,0.16,2.69,4.2,6.46,9.95,10.68,11.2,12.11,12.76,13.39,13.98,14.28,14.62,15.43,15.99,17.34,78.72,60.08,84.01,2191,2338,52.96,32.59,37.93,23.31,53.03,32.59,1474,907,1476,907,2783,3891
031102Lidar10039_0039,-1359814.122,-230658.3829,501474.0238,3815446.673,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.000202704,8113,3,3,ASP1_33,PIPO,update,update,update,update,3454,62.81,11.2,11.01,3.68,13.57,0.32,5.59,-0.27,2.43,3.02,2.8,2.78,2.1,-0.12,0.17,0.18,-0.06,0.08,2.83,4.62,6.06,7.98,8.51,9.11,10.52,11.37,12.47,13.45,14.1,14.66,15.88,16.73,18.05,74.98,59.82,81.14,2335,2527,42.38,44.31,31.72,33.14,43.03,44.95,1320,1380,1340,1400,3114,4224
031102Lidar10040_0040,-1342966.744,-236071.7872,519096.0271,3812770.327,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.556478543,8438,2,3,ASP1_23,PIPO,update,update,update,update,2147.23,37.91,9.73,9.22,3.27,10.72,0.33,3.82,0.31,3.27,2.51,1.91,1.95,1.82,0.09,0.3,0.18,0.05,0.16,2.69,4.13,5.74,7.12,7.65,8.16,8.87,9.57,10.33,11.04,11.47,12.01,14.28,15.83,18.47,69.09,52.85,73.07,4788,5064,34.86,40.37,25.75,29.89,35.61,41.32,2416,2798,2468,2864,6930,9581
031102Lidar10041_0041,-1336503.771,-247622.4328,527354.1787,3802464.331,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.188066705,8438,2,3,ASP1_23,PIPO,update,update,update,update,1677,29.83,11.33,12.42,2.88,8.32,0.25,3.79,-0.53,3.11,2.31,1.84,1.92,1.61,-0.16,0.18,0.14,-0.1,0.11,3.58,5.82,7.57,8.91,9.61,10.07,10.83,11.68,12.43,13.05,13.41,13.83,14.78,15.42,16.88,63.43,49.13,66.98,2033,2147,36.47,27.14,26.95,19.97,36.75,27.23,1169,870,1178,873,3205,4370
031102Lidar10042_0042,-1359709.368,-243061.1334,503542.2968,3803316.304,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.76288314,8438,2,3,ASP1_23,PIPO,update,update,update,update,3003,51.04,10.96,11.72,3.54,12.58,0.32,4.69,-0.64,2.68,2.84,2.26,2.24,1.98,-0.3,0.2,0.18,-0.15,0.1,2.54,3.8,5.15,7.84,8.97,9.74,10.82,11.59,12.34,13.23,13.66,14.09,14.96,15.65,16.87,68.99,52.64,75.5,2775,3037,44.45,37.61,31.07,26.26,44.57,37.66,1788,1513,1793,1515,4022,5769
031102Lidar10043_0043,-1365817.193,-240353.7845,497036.185,3805015.773,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.296138821,8113,3,3,ASP1_33,TEIX,update,update,update,update,4095.02,71.01,12.46,14.1,3.68,13.54,0.29,4.84,-0.69,2.95,2.95,2.17,2,2.04,-0.33,0.25,0.16,-0.16,0.12,2.91,5.19,6.79,9.42,10.18,11.03,12.44,13.29,14.06,14.7,15.03,15.41,16.5,17.48,19.11,83.63,70.67,94.21,4672,5263,56.49,37.45,42.68,28.18,56.91,37.57,3156,2092,3179,2099,5586,7447
031102Lidar10044_0044,-1364424.058,-232729.6869,497214.7548,3812699.652,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.521697768,8113,3,3,ASP1_33,PIPO,update,update,update,update,7679.57,113.58,18.94,20.38,4.1,16.81,0.21,4.85,-1.57,6.67,3.06,2.29,2.16,2.13,-0.47,0.37,0.11,-0.22,0.17,2.76,12.31,13.89,16.2,16.73,17.34,18.93,19.94,20.63,21.2,21.58,22.07,23.16,23.84,24.92,73.78,60.04,79.78,2190,2368,47.97,35.95,36.38,27.15,48.34,36.08,1424,1067,1435,1071,2968,3944
031102Lidar10045_0045,-1352263.783,-240914.07,510610.9713,3806579.494,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.359983324,8113,3,3,ASP1_33,ABCO,update,update,update,update,5132.26,83.66,12.77,5.46,6.61,43.71,0.51,10.64,0.35,2.27,5.5,5.3,6.85,3.77,0.3,0.19,0.29,0.08,0.05,2.29,3.22,4.34,5.99,7.04,8.48,10.36,12.32,14.11,16.29,17.69,18.94,22.35,24.23,28.54,64.52,56.97,74.06,1433,1645,33.49,57.18,28.16,49.84,36.6,64.79,744,1270,813,1439,2221,2887
031102Lidar10046_0046,-1368945.084,-235221.9207,493110.8546,3809554.094,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.042472125,8113,3,3,ASP1_33,POTR5_TDMX,update,update,update,update,5652.58,103.38,12.04,14.87,4.44,19.78,0.36,5.67,-0.76,2.58,3.61,2.31,2.04,2.43,-0.51,0.22,0.2,-0.21,0.09,2.39,3.22,4.16,7.85,9.59,10.98,12.45,13.36,14.19,14.91,15.27,15.66,16.49,17.12,19.36,94.14,81.01,110.34,4903,5747,72.06,35.08,53.32,25.79,72.63,35.13,3753,1827,3783,1830,5208,7094
031102Lidar10047_0047,-1347644.786,-229599.9972,513416.5968,3818379.479,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.369230559,8113,3,3,ASP1_33,PIPO,update,update,update,update,2599.78,43.42,12.83,8.8,5.65,31.99,0.44,8.34,0.3,2.28,4.72,4.14,4.13,3.23,0.23,0.21,0.25,0.07,0.06,2.61,4.66,5.66,7.81,8.69,9.16,10.57,12.19,13.92,16.15,17.03,18.08,21,22.74,25.61,58.48,50.31,62.91,3275,3523,27.58,44.73,23.36,38.07,29.21,47.6,1545,2505,1636,2666,5600,7002
031102Lidar10048_0048,-1351630.028,-232347.2298,509885.572,3815068.182,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.181423934,8113,3,3,ASP1_33,PSME,update,update,update,update,5627.68,86.91,16.32,6.79,8.34,69.55,0.51,15.29,0.06,1.79,7.21,7.64,9.26,4.81,0.09,-0.01,0.29,0.01,-0.00281,2.72,3.78,5.27,7.33,8.54,10.23,13.47,16.05,19.04,22.41,23.83,24.94,27.49,29.9,31.44,65.56,59.54,80.59,1213,1491,36.05,57.24,29.91,50.67,40.48,68.59,667,1059,749,1269,1850,2504
031102Lidar10049_0049,-1363492.87,-243273.0699,499811.2639,3802518.969,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.293422662,8113,3,3,ASP1_33,PIPO,update,update,update,update,4222.42,67.45,12.41,13.7,3.41,11.65,0.27,3.82,-1.11,3.79,2.61,1.79,1.72,1.83,-0.42,0.28,0.14,-0.23,0.15,2.66,4.77,7.01,10.33,11,11.59,12.44,13.25,13.89,14.52,14.82,15.17,15.84,16.5,17.53,69.74,57.23,75.52,2174,2354,46.26,33.62,35.08,25.48,46.29,33.62,1442,1048,1443,1048,3117,4113
031102Lidar10050_0050,-1339842.635,-241773.4969,523106.8037,3807672.879,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.436616137,8113,3,3,ASP1_33,PIPO,update,update,update,update,3630,66.18,12.35,12.27,6.41,41.15,0.51,7.79,0.72,2.88,5.04,3.9,4.04,3.56,0.55,0.42,0.28,0.15,0.11,2.36,3.57,4.78,6.61,7.48,8.51,10.03,11.32,12.8,14.34,15.27,17.18,22.45,25.88,28.25,73.53,59.42,84.21,2576,2950,33.28,33.91,27.15,27.61,38.48,39.13,1166,1188,1348,1371,3503,4964
031102Lidar10051_0051,-1342449.793,-248717.2966,521610.8672,3800465.843,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.791346895,8113,3,3,ASP1_33,PIPO,update,update,update,update,3017,49.43,11.24,6.12,7.08,50.18,0.62,10.89,0.83,2.29,5.96,3.25,3.01,3.83,0.94,0.22,0.34,0.24,0.05,2.31,3.19,4.06,5.48,6.09,6.52,7.68,8.71,9.75,12.31,16.99,20.11,23.54,24.83,25.99,75.84,59.74,83.11,2107,2309,23.43,59.68,19.3,46.36,26.85,64.5,651,1658,746,1792,2778,3865
031102Lidar10052_0052,-1342022.404,-247722.8709,521878.8385,3801506.41,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.287350347,8113,3,3,ASP1_33,PIPO,update,update,update,update,3954,64.73,13.32,9.33,4.95,24.54,0.37,7.67,0.16,2.41,4.08,3.83,4.14,2.82,0.11,0.21,0.21,0.04,0.07,2.88,5.93,7.31,8.82,9.44,10.15,11.69,13,14.22,16.38,17.11,17.89,19.88,21.75,24.54,58.81,47.52,64.47,1568,1719,30.04,46.92,22.89,36.79,31.05,49.92,801,1251,828,1331,2666,3617
031102Lidar10053_0053,-1344344.964,-248955.9615,519762.9061,3799936.857,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.382774511,8113,3,3,ASP1_33,PIPO,update,update,update,update,5484,79.74,17.52,8.92,8.29,68.84,0.47,15.96,-0.17,1.48,7.6,7.73,10.92,4.71,-0.26,-0.32,0.26,-0.05,-0.06,4.1,5.39,6.22,8.31,9.07,9.86,14.21,19.84,22.53,24.24,25.03,25.7,27.67,28.29,30.18,59.86,51.03,69.05,2012,2321,35.37,45.84,28.21,39.2,38.17,53.04,1189,1541,1283,1783,3361,4548
031102Lidar10054_0054,-1340174.572,-241620.8351,522752.3529,3807770.693,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.94440027,8113,3,3,ASP1_33,PIPO,update,update,update,update,2997.83,49.24,14.8,9.4,6.91,47.76,0.46,10.25,0.46,2.28,5.68,4.41,4.69,3.91,0.46,0.28,0.26,0.12,0.07,3.07,5.05,6.59,8.88,9.58,10.33,11.99,13.54,15.3,17.5,19.83,21.42,26,27.32,29.52,72.88,56.6,81.89,1594,1791,30.49,56.56,24.24,43.71,35.07,63.23,667,1237,767,1383,2187,3164
031102Lidar10055_0055,-1341586.448,-238930.2102,520921.7913,3810185.921,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.051996563,8113,3,3,ASP1_33,PIPO_PSME,update,update,update,update,9057.41,145.98,19.19,26.9,8.97,80.56,0.46,15.78,-0.36,1.87,7.86,6.12,6.13,5.1,-0.57,0.02,0.26,-0.11,0.005627,2.32,3.88,5.73,9,10.86,13.45,17.66,22.04,24.11,25.65,26.65,27.3,29.01,31.4,34.43,70.33,66.74,90.45,1849,2378,46.67,21.03,38.67,15.88,52.41,21.52,1227,553,1378,566,2629,3563
031102Lidar10056_0056,-1349217.953,-242406.8021,513877.9631,3805592.111,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.233684855,8113,3,3,ASP1_33,PIPO,update,update,update,update,3880,63.13,16.52,18.63,7.7,59.39,0.46,10.04,-0.39,2.27,6.23,4.9,4.62,4.35,-0.42,0.36,0.26,-0.09,0.08,2.13,2.61,3.38,9.3,11.77,13.35,16.24,17.87,19.27,20.82,21.82,22.95,26.6,28.2,29.7,67.86,58.94,82.01,3324,4017,47.85,37.68,37.49,28.77,52.16,40.03,2344,1846,2555,1961,4898,6815
031102Lidar10057_0057,-1356043.718,-249653.1616,508233.1568,3797431.137,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.03137415,8113,3,3,ASP1_33,PIPO,update,update,update,update,3918.92,70.79,13.24,6.59,7.21,52.12,0.54,13.88,0.04,1.41,6.75,6.99,7.09,4.09,0.08,-0.33,0.3,0.01,-0.08,2.2,3.43,4.55,5.77,6.34,6.86,8.16,13.69,17.42,19.37,20.23,20.85,22.39,23.48,25.09,74.49,59.99,81.25,1907,2080,40.62,56.75,31.64,45.16,42.85,61.17,1040,1453,1097,1566,2560,3467
031102Lidar10058_0058,-1349529.873,-248898.7128,514594.8779,3799185.141,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.971742077,8113,3,3,ASP1_33,PIPO,update,update,update,update,3328,57.26,12.77,13.43,2.87,8.28,0.22,3.5,-0.86,4.01,2.19,1.75,1.66,1.57,-0.22,0.25,0.12,-0.14,0.16,4.06,7.02,9.11,10.79,11.26,11.78,12.48,13.12,13.73,14.41,14.76,15.12,16.09,16.79,17.86,75.94,54.31,79.88,3908,4111,44.2,36.31,30.1,24.74,44.28,36.39,2275,1869,2279,1873,5146,7569
031102Lidar10059_0059,-1350613.852,-247621.2374,513314.181,3800267.469,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.318969921,8113,3,3,ASP1_33,PIPO,update,update,update,update,3847.18,58.07,13.95,13.53,2.48,6.17,0.17,2.99,-1.06,5.03,1.88,1.48,1.71,1.34,-0.2,0.2,0.09,-0.15,0.15,6.8,9.58,10.7,12.06,12.7,13.16,13.75,14.27,14.74,15.42,15.7,16.09,16.74,17.26,18.04,68.96,52.21,72.17,1933,2023,40.56,46.84,29.37,33.97,40.59,46.94,1137,1313,1138,1316,2803,3874
031102Lidar10060_0060,-1345996.619,-246277.091,517695.6935,3802303.364,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.59177922,8113,3,3,ASP1_33,PIPO,update,update,update,update,3117.34,52.93,12.24,14.01,3.38,11.48,0.27,4.78,-0.39,2.67,2.75,2.39,2.32,1.91,-0.17,0.19,0.15,-0.09,0.1,3.96,5.99,7.35,9.32,9.95,10.5,11.69,12.69,13.51,14.29,14.73,15.2,16.34,17.06,18.84,65.33,53.17,70.52,3741,4038,38.49,23.9,29.23,18.06,38.77,23.96,2204,1369,2220,1372,5726,7594
031102Lidar10061_0061,-1344752.321,-243774.523,518537.889,3804948.284,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.539636855,8113,3,3,ASP1_33,PIPO,update,update,update,update,3792.69,61.9,12.7,14.16,3.68,13.61,0.29,5.23,-0.31,2.53,3.06,2.68,2.89,2.1,-0.12,0.15,0.16,-0.05,0.07,3.2,6.76,7.88,9.47,10.29,10.61,11.65,13.01,14.14,14.99,15.52,16.16,17.5,18.27,19.33,68.85,56.25,74.03,1448,1557,38.32,29.48,29.69,22.5,39.08,29.62,806,620,822,623,2103,2768
031102Lidar10062_0062,-1340965.806,-238304.012,521440.3333,3810895.873,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.994114257,8113,3,3,ASP1_33,PIPO,update,update,update,update,1552,29.35,10.99,10.89,3.49,12.21,0.31,4.75,-0.26,2.91,2.75,2.34,2.39,1.96,-0.09,0.25,0.17,-0.04,0.13,2.34,4.35,6.71,7.95,8.68,9.26,10.46,11.21,11.89,12.88,13.43,13.93,15.37,16.58,18.45,49.23,41.25,52.32,2939,3123,28.36,29.06,22.64,23.23,28.71,29.46,1693,1735,1714,1759,5969,7570
031102Lidar10063_0063,-1342532.812,-235467.8032,519432.2835,3813429.428,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.052530176,8113,3,3,ASP1_33,PIPO,update,update,update,update,3495.66,57.5,12.08,11.95,3.28,10.81,0.27,4.82,-0.19,2.61,2.68,2.44,2.43,1.87,-0.04,0.16,0.15,-0.02,0.08,3.81,6.63,7.99,9.25,9.75,10.21,11.25,12.05,13,14.08,14.58,15.16,16.46,17.22,18.43,73.51,53.9,78.69,1560,1670,38.64,40.38,26.75,28.01,39.06,40.9,820,857,829,868,2122,3098
031102Lidar10064_0064,-1343733.688,-243773.2188,519551.2732,3805108.245,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.820427377,8438,2,3,ASP1_23,PIPO,update,update,update,update,2541,45.03,9.51,10.26,2.54,6.49,0.26,3.04,-0.77,3.47,1.97,1.46,1.44,1.39,-0.21,0.22,0.14,-0.15,0.15,2.58,3.89,5.95,7.66,8.2,8.64,9.35,9.97,10.44,10.93,11.24,11.55,12.27,13.02,14.29,66.74,51.95,68.91,1881,1942,40.45,30.94,30.52,23.32,40.48,30.94,1140,872,1141,872,2818,3738
031102Lidar10065_0065,-1342024.527,-242118.622,520990.2467,3806995.006,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.042173461,8438,2,3,ASP1_23,PIPO,update,update,update,update,1598,35.32,7.32,8.14,2.41,5.81,0.32,3.3,-0.4,2.43,1.97,1.61,1.6,1.36,-0.13,0.11,0.18,-0.1,0.08,2.14,2.74,3.43,5.21,5.8,6.24,6.97,7.67,8.27,8.83,9.11,9.45,10.23,10.75,11.83,66.36,51.38,67.49,1878,1910,40.21,30.74,30.61,23.4,40.21,30.74,1138,870,1138,870,2830,3717
031102Lidar10066_0066,-1342842.885,-240292.9814,519887.1094,3808655.542,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.317252434,8438,2,3,ASP1_23,PIPO,update,update,update,update,1048.22,23.49,6.16,6.07,2.2,4.86,0.35,2.89,0.6,3.28,1.73,1.4,1.45,1.23,0.12,0.15,0.19,0.1,0.12,2.31,2.9,3.43,4.31,4.62,4.89,5.44,5.99,6.47,7.05,7.51,7.93,9.25,10.2,12.21,66.74,51.97,67.59,1493,1512,32.9,34.64,25.33,26.71,32.94,34.73,736,775,737,777,2237,2909
031102Lidar10067_0067,-1351580.975,-251552.8065,512974.0563,3796265.936,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.969277265,8113,3,3,ASP1_33,PIPO,update,update,update,update,5451,85.63,18.38,22.13,7.61,57.98,0.41,11.19,-0.8,2.4,6.32,4.13,3.82,4.18,-0.95,0.24,0.22,-0.22,0.05,2.18,3.22,4.97,10.86,13.15,16.37,19.17,20.87,22.32,23.54,24.34,24.95,26.39,27.22,28.04,54.18,51.31,66.07,2517,3069,40.66,28.35,33.77,22.25,43.48,28.65,1889,1317,2020,1331,4645,5981
031102Lidar10068_0068,-1350482.912,-251157.9878,514004.1137,3796823.753,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.72166092,8113,3,3,ASP1_33,PIPO,update,update,update,update,2228.88,49.09,13.1,12.27,4.83,23.37,0.36,5.99,0.05,2.9,3.76,2.96,2.97,2.71,0.0074,0.4,0.2,0.002724,0.14,2.76,4.29,6.19,9.39,10.13,10.99,12.04,13.01,14.1,15.36,16.13,16.99,19.09,21.32,24.68,50.76,44.07,54.25,2562,2738,25.89,30.25,22.02,25.78,27.1,31.74,1307,1527,1368,1602,5047,6212
031102Lidar10069_0069,-1351082.615,-250201.8554,513256.1325,3797666.817,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.651950919,8194,2,2,ASP1_22,PIPO,update,update,update,update,1004,25.65,8.27,8.28,3.59,12.92,0.43,5.32,0.33,2.32,2.94,2.69,2.76,2.05,0.16,0.15,0.24,0.07,0.07,2.1,2.63,3.81,4.99,5.4,5.89,6.96,8.14,8.86,9.95,10.72,11.62,13.85,14.75,16.16,36.72,33.67,39.35,1828,1959,19.8,19.74,17.53,17.48,20.49,20.42,986,983,1020,1017,4978,5818
031102Lidar10070_0070,-1350920.704,-248082.2296,513081.8145,3799768.138,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.013438158,8113,3,3,ASP1_33,PIPO,update,update,update,update,2140.28,38.02,13.75,12.47,4.77,22.76,0.34,6.55,0.3,2.57,3.86,3.26,3.34,2.7,0.17,0.28,0.19,0.06,0.1,4.64,6.44,7.6,9.45,10.45,11.21,12.1,13.3,14.59,16.2,17,17.75,20.48,22.67,24.76,41.03,38.02,45.39,2380,2633,20.51,24.79,17.93,21.74,21.41,25.96,1190,1438,1242,1506,5800,6925
031102Lidar10071_0071,-1349103.617,-247031.625,514723.568,3801080.275,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.13644157,8278,3,2,ASP1_32,PIPO,update,update,update,update,1971,36,10.53,2.76,5.88,34.59,0.55,8.3,0.46,2.31,4.73,4.16,7.16,3.32,0.37,0.22,0.31,0.11,0.06,2.11,2.51,2.92,4.59,5.73,7.13,8.68,9.93,11.12,12.45,14.03,16.26,20.02,21.1,23.91,39.85,36.6,43.82,2205,2425,20.62,41.47,18.59,38.11,22.26,45.63,1141,2295,1232,2525,5533,6625
031102Lidar10072_0072,-1365633.006,-241847.9153,497456.1143,3803581.143,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.15414926,8113,3,3,ASP1_33,PIPO,update,update,update,update,2489.88,47.99,9.79,6.67,4.17,17.43,0.42,6.42,-0.07,2.07,3.56,3.2,4.07,2.4,-0.05,0.1,0.24,-0.02,0.04,2.11,2.67,3.62,6.04,6.64,7.25,8.34,9.91,11.47,12.59,13.06,13.73,15.17,16.3,17.84,50.84,48.28,53.89,1385,1468,28.92,41.74,26.21,38.98,29.25,43.5,788,1137,797,1185,2724,3040
031102Lidar10073_0073,-1364850.854,-242399.7576,498321.7611,3803162.601,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.507891918,8113,3,3,ASP1_33,PSME,update,update,update,update,2251.21,41.59,11.05,11.63,3.53,12.51,0.31,5.32,-0.41,2.39,2.93,2.63,2.62,2.01,-0.19,0.13,0.18,-0.09,0.06,2.69,4.75,5.96,7.71,8.62,9.23,10.44,11.47,12.47,13.42,13.95,14.44,15.37,16.01,17.13,55.92,49.15,60.97,3372,3676,32.9,29.8,26.85,24.2,33.3,30.02,1984,1797,2008,1810,6029,7478
031102Lidar10074_0074,-1362734.64,-240471.1699,500121.9744,3805381.349,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.129347336,8438,2,3,ASP1_23,TEIX,update,update,update,update,2299.41,44.59,10.83,10.11,3.45,11.93,0.31,4.79,-0.24,2.61,2.82,2.41,2.62,1.96,-0.11,0.18,0.18,-0.05,0.09,2.35,4.86,6.05,7.88,8.65,9.1,10.04,11.02,12.09,12.88,13.44,13.99,14.95,15.97,18.12,57.34,51.4,62.83,3174,3478,32.91,37.43,27.04,30.94,33.06,37.83,1822,2072,1830,2094,5535,6766
031102Lidar10075_0075,-1359747.047,-239923.7702,503008.0303,3806383.151,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.488330427,8113,3,3,ASP1_33,PIPO,update,update,update,update,2205.07,42.2,13.74,14.15,2.72,7.42,0.19,3.04,-0.03,3.76,2.04,1.46,1.48,1.49,-0.03,0.28,0.1,-0.02,0.19,7.13,9.05,9.95,11.8,12.23,12.64,13.28,13.93,14.4,14.95,15.27,15.62,16.7,18.79,20.91,47.84,42.94,50.99,1320,1407,26.85,23.01,22.68,19.41,26.93,23.05,741,635,743,636,2759,3276
