"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_MAD_median","Elev_MAD_mode","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum","lnBMAEstimates","lnBMAResidual","lnBMASqResidual","BMAEstimates","BMAResidual","BMASqResidual","MPMEstimates","MPMResidual","MPMSqResidual"
3022,6.3505985,1.84854906043167,5.5397013414288,0.7,3.74,0.44,0.55,0.08,0.04,0.13,0.2,0.12,2.23,2.02,2.15,2.49,2.97,3.96,13.61,13.85,14.99,31.21,30.3503,69.5983,27.4922,29.2615,33.8889,40.4217,53.8956,0.802001585472027,0.703097511413113,0.765467842139571,0.912282710476616,1.08856195281461,1.37624402526639,2.61080481666337,2.70738331211451,2.62828523263335,2.09386960232203,2.75947777733345,1.83565036938139,1.99848712925891,2.38179209467107,2.84202278964487,3.59310453006968,1971.4517,133,4,0.051681837,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,194.0623331,"Ton_197",20.3627495388559,-14.0121510388559,196.34037673571,33.5213177467285,-27.1707192467285,738.247984384541,34.2528453249217,-27.9022468249217,778.535377878853
3023,9.3652795,2.23700918061887,11.9449591511344,1.72,2.61,1.28,1.24,0.11,0.07,0.2,0.11,0.08,4.41,2.04,2.55,3.48,4.93,7.14,17.85,19.35,10.21,12.78,78.7185,56.3598,36.414,45.5175,62.118,88.0005,127.449,1.48387468945875,0.712949807856125,0.936093359170335,1.24703229378638,1.5953389880546,1.96571277635149,2.88200350822565,2.32336763217657,2.96269241947579,4.27653206078738,3.7807367938375,2.05472384743015,2.69782434515564,3.59395144556303,4.59777256038251,5.66519111760898,1964.4492,39,2,0.047697894,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,194.0623331,"Ton_197",27.7337715749681,-18.3684920749681,337.401501108166,37.274605109484,-27.909325609484,778.930455976201,37.2656455962795,-27.9003660962795,778.430428306422
3025,44.5036105,3.7955703207124,55.568445374456,1.19,2.42,0.93,0.94,0.03,0.04,0.16,0.05,0.06,4.27,2.09,2.59,3.31,4.45,5.7,29.48,32.92,18.62,18.93,125.8796,80.8311,61.6132,76.3532,97.5788,131.186,168.036,1.45161382724053,0.73716406597672,0.951657875711446,1.19694818938897,1.49290409617815,1.7404661748405,3.38371206732114,2.92423627184892,3.49408037580887,4.91184322432401,4.2688304087446,2.49435094564094,3.22013623800602,4.05012803239365,5.05155760559116,5.88923639857207,1956.3225,54,8,0.055154572,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,194.0623331,"Ton_197",40.673179201018,3.83043129898204,14.6722039362213,52.677212188827,-8.17360168882703,66.807764567596,52.7394205530173,-8.23581005301726,67.8285672293802
3026,27.428655,3.31158826984283,28.3058656517392,1.27,1.92,1.08,1.48,0.06,-0.000157,0.18,0.09,-0.000215,2.16,2.03,2.27,2.95,4.14,5.63,18.71,19.79,12.26,27.16,40.4136,58.6656,37.9813,42.4717,55.1945,77.4594,105.3373,0.770108221696074,0.708035793053696,0.819779831493311,1.08180517035173,1.42069578783722,1.7281094421516,2.929058140286,2.50634193050807,2.98517675961447,2.25569175566006,2.54270120354834,2.07387800325778,2.40118278867777,3.16867024042221,4.16130056223465,5.06173302883924,1972.1077,263,9,0.040330589,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,194.0623331,"Ton_197",26.8159039083436,0.612751091656378,0.375463900326083,40.5398779302185,-13.1112229302185,171.904166725888,39.9698323348591,-12.5411773348591,157.281128944384
3027,24.957605,3.21717858537175,28.8656434808592,1.22,1.93,1.04,1.58,0.03,0.01,0.17,0.04,0.01,2.33,2.05,2.37,3.14,4.31,5.67,18.28,19.71,11.69,24.43,42.5924,56.9219,37.474,43.3236,57.3992,78.7868,103.6476,0.845868267577609,0.717839793150317,0.86288995514704,1.14422279992016,1.46093790411566,1.73518911773966,2.905807566026,2.45873377548398,2.98112612116463,2.45793041178833,2.70323586289697,2.08590430213073,2.50739216031411,3.32489126922747,4.24520441527345,5.04212566681389,1962.4656,295,11,0.03465529,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,194.0623331,"Ton_197",26.2394056495575,-1.28180064955745,1.64301290520591,38.8622073837916,-13.9046023837916,193.337967451342,38.5030969860532,-13.5454919860532,183.480353144233
3028,32.8402545,3.49165503424969,33.7699969862368,2.11,2.51,1.31,0.96,0.26,0.05,0.25,0.22,0.04,3.07,2.04,2.38,3.02,4.45,8.08,19.1,20.56,10.2,19.78,58.637,60.7246,38.964,45.458,57.682,84.995,154.328,1.12167756159911,0.712949807856125,0.867100487683383,1.10525683138678,1.49290409617815,2.089391872533,2.94968833505258,2.32238772029023,3.02334744058696,3.30859921913911,3.34783885534069,2.10297973171119,2.55767619383808,3.26016318277876,4.40360179784891,6.16305483376428,1980.0819,250,1,0.043822681,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,194.0623331,"Ton_197",29.8779893986499,2.9622651013501,8.77501453067671,41.9942307309191,-9.15397623091912,83.7952808362322,41.2097545108917,-8.36950001089166,70.0485304323154
3029,5.6092835,1.72442299301785,5.884664428624,0.59,2.83,0.33,0.34,0.08,0.02,0.12,0.24,0.06,2.16,2.02,2.1,2.28,2.66,3.68,3.5,3.52,4.7,10.4,7.56,22.464,7.07,7.35,7.98,9.31,12.88,0.770108221696074,0.703097511413113,0.741937344729377,0.824175442966349,0.978326122793608,1.30291275218084,1.25276296849537,1.54756250871601,1.25846098961001,0.964763061874662,1.80344390492966,0.880814525539598,0.929471630420746,1.03249647449151,1.22561073774748,1.63224084711254,1966.9275,103,7,0.055324368,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,194.0623331,"Ton_197",13.0586734521055,-7.44938995210554,55.4934106585309,24.261305303999,-18.652021803999,347.897917376853,24.6490849880114,-19.0398014880114,362.514040702881
3031,103.487574,4.63945154752687,127.280183618446,5.19,2.83,2.65,2.76,0.8,0.22,0.36,0.28,0.07,2.92,2.08,2.61,4.21,6.91,16.66,34.13,41.46,14.71,42.23,99.6596,123.3116,70.9904,89.0793,143.6873,235.8383,568.6058,1.07158361628019,0.732367893713227,0.959350221334602,1.43746264769429,1.93296963777958,2.8130106367387,3.53017676291862,2.68852753461335,3.72472910700763,3.78287958171663,4.01107771275501,2.58538812029408,3.38667585885624,5.07449723645385,6.82372449871668,9.93042478365785,1965.9106,98,10,0.043178684,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,194.0623331,"Ton_197",59.5384689265635,43.9491050734365,1931.52383675596,73.1887885593447,30.2987854406553,918.016399178867,71.9573741976399,31.5301998023601,994.153499576747
3034,31.530598,3.45095843944118,24.1313224910768,2.44,2.85,1.52,1.47,0.28,0.11,0.25,0.21,0.08,3.14,2.1,2.63,3.64,5.28,9.18,27.74,31.64,13.17,30.68,87.1036,96.3352,58.254,72.9562,100.9736,146.4672,254.6532,1.14422279992016,0.741937344729377,0.966983846189673,1.29198368164865,1.66392609771817,2.2170272046324,3.32287541488669,2.57794151575519,3.45442214289945,3.80210981100751,3.91737373736715,2.46536536218756,3.21316684909623,4.29310081218508,5.52901912229605,7.36690519240795,1885.171,187,4,0.045153558,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,22.3858106,"Ton_198",42.8123934120224,-11.2817954120224,127.278907718729,54.1083967412152,-22.5777987412152,509.756995998818,53.5211030979787,-21.9905050979787,483.582314464225
3035,42.0325605,3.73844456793231,40.8770762492016,3.14,1.73,2.89,3.81,0.13,-0.05,0.28,0.07,-0.03,2.36,2.07,2.46,3.55,7.43,10.92,32.49,37.27,19.32,42.61,76.6764,100.5596,67.2543,79.9254,115.3395,241.4007,354.7908,0.858661619037519,0.727548607277278,0.900161349944271,1.26694760348732,2.00552585872967,2.39059597031676,3.48093234968101,2.96114082878437,3.61818871349117,2.98894300713717,3.22177478761651,2.53254748303684,3.13340076295354,4.41015889832986,6.98109983977389,8.32150284809267,1888.6245,206,2,0.019640253,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,22.3858106,"Ton_198",56.9673211646207,-14.9347606646207,223.047076109501,67.2739983258507,-25.2414378258507,637.130183516287,65.8330771260166,-23.8005166260166,566.464591665295
